MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
MESSAGE-GLOBIOM,SSP1-26,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1856.3747,1769.4511,1606.5274,1450.5925,1339.7511,1273.3688,1221.1998,1166.6278,1104.0588
MESSAGE-GLOBIOM,SSP1-26,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,412.95788,432.35005,447.87144,458.70046,461.99929,458.21023,450.045,439.08704,426.57472
MESSAGE-GLOBIOM,SSP1-26,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,330.75189,336.89994,341.98985,345.67323,347.83759,348.65614,348.4377,347.60189,346.18587
MESSAGE-GLOBIOM,SSP1-26,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1434361,2.6813406,2.9526337,3.1267565,3.19666,3.1780955,3.0977959,2.9664291,2.803137,2.6100167
MESSAGE-GLOBIOM,SSP1-26,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.04674818,-0.81090208,-0.71678824,-0.58870703,-0.48432901,-0.42379663,-0.38347537,-0.35931121,-0.33129607,-0.30367992
MESSAGE-GLOBIOM,SSP1-26,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.606927381,0.569435763,0.496524076,0.423090397,0.368393154,0.334515946,0.307249892,0.278078959,0.243755584
MESSAGE-GLOBIOM,SSP1-26,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1370798,2.3827011,2.5714838,2.6993589,2.7377139,2.6936355,2.5973966,2.4654605,2.310722
MESSAGE-GLOBIOM,SSP1-26,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.060874475,0.079051563,0.081573755,0.085559944,0.091747219,0.096588334,0.099127531,0.10060997,0.10080267
MESSAGE-GLOBIOM,SSP1-26,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9060541,3.1569043,3.3016302,3.3820622,3.3864927,3.3208171,3.2031784,3.0452852,2.8571317
MESSAGE-GLOBIOM,SSP1-26,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.18988818,0.20891914,0.22454181,0.23577392,0.24234563,0.24482558,0.24416409,0.24163095,0.23733235
MESSAGE-GLOBIOM,SSP1-26,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.99006041,1.2749799,1.4987226,1.6806605,1.8087467,1.8793922,1.9063145,1.8958904,1.8581376,1.7914353
MESSAGE-GLOBIOM,SSP1-34,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1864.0718,1800.4683,1659.1816,1515.3712,1409.204,1337.1791,1277.6005,1221.1361,1168.5907
MESSAGE-GLOBIOM,SSP1-34,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,413.64619,436.35351,457.65671,477.26801,493.37177,502.43282,503.43231,498.0541,488.33068
MESSAGE-GLOBIOM,SSP1-34,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,330.82049,337.21977,342.79777,347.28714,350.48722,352.17246,352.50191,352.02961,350.87396
MESSAGE-GLOBIOM,SSP1-34,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1433582,2.6912537,2.982268,3.2271993,3.3991763,3.5348748,3.6135795,3.6058166,3.5234258,3.3864153
MESSAGE-GLOBIOM,SSP1-34,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.04683223,-0.81486771,-0.76383745,-0.65052204,-0.55637964,-0.48977019,-0.42805644,-0.38142796,-0.34472704,-0.3159351
MESSAGE-GLOBIOM,SSP1-34,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.610203394,0.582920264,0.520486684,0.454065761,0.402926245,0.367096848,0.3367022,0.307216229,0.279140229
MESSAGE-GLOBIOM,SSP1-34,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1459936,2.432035,2.6871659,2.9117463,3.0893645,3.1867726,3.1974095,3.1399218,3.0343943
MESSAGE-GLOBIOM,SSP1-34,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.060877408,0.08186925,0.087487674,0.091082625,0.096158532,0.1018778,0.10639832,0.10784014,0.10675151
MESSAGE-GLOBIOM,SSP1-34,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9179784,3.2215434,3.4461394,3.6313079,3.7800462,3.8576755,3.8478797,3.7652386,3.631166
MESSAGE-GLOBIOM,SSP1-34,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19010151,0.20990434,0.22701071,0.24067625,0.25036261,0.25544563,0.25643787,0.25501524,0.25153016
MESSAGE-GLOBIOM,SSP1-34,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.99004705,1.2778805,1.5051895,1.7142114,1.8850411,2.0273034,2.1414168,2.2111119,2.2344011,2.2134837
MESSAGE-GLOBIOM,SSP1-45,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1871.4452,1840.7154,1749.3267,1620.6691,1521.4882,1454.2667,1393.3763,1328.9812,1257.3805
MESSAGE-GLOBIOM,SSP1-45,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,413.97258,438.66514,464.22354,490.0807,515.62068,538.47425,556.11225,566.45237,568.75683
MESSAGE-GLOBIOM,SSP1-45,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,330.89551,337.53408,343.49215,348.51553,352.49792,355.16546,356.41098,356.63433,355.9654
MESSAGE-GLOBIOM,SSP1-45,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1433042,2.6975558,3.0174509,3.3307346,3.5703449,3.7883126,4.0054716,4.1671896,4.2523901,4.2555919
MESSAGE-GLOBIOM,SSP1-45,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.04688624,-0.8169425,-0.78529185,-0.69335924,-0.61580301,-0.57094907,-0.51209379,-0.45652747,-0.40341521,-0.35018109
MESSAGE-GLOBIOM,SSP1-45,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.613335154,0.600240887,0.560621834,0.502999027,0.456955261,0.424866092,0.39513481,0.362956519,0.326221753
MESSAGE-GLOBIOM,SSP1-45,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1502152,2.4603151,2.7634206,3.0535414,3.3254502,3.5575746,3.7300851,3.8286914,3.850422
MESSAGE-GLOBIOM,SSP1-45,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.060903312,0.086640246,0.10248615,0.11076198,0.11184779,0.11258169,0.1146043,0.11592073,0.11606627
MESSAGE-GLOBIOM,SSP1-45,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9251303,3.2703359,3.5737511,3.8382584,4.0839922,4.297484,4.4503758,4.5235018,4.5120163
MESSAGE-GLOBIOM,SSP1-45,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19033476,0.21087205,0.22913031,0.24439981,0.25642586,0.26444283,0.26817566,0.26884431,0.26684102
MESSAGE-GLOBIOM,SSP1-45,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.99003735,1.2796711,1.5152016,1.7507345,1.9552243,2.1358208,2.3135765,2.4702692,2.5897752,2.6598368
MESSAGE-GLOBIOM,SSP1-Baseline,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1878.478,1866.8909,1815.6707,1753.4457,1706.8963,1679.1363,1658.43,1639.1087,1618.8598
MESSAGE-GLOBIOM,SSP1-Baseline,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,414.28747,440.00186,468.20985,498.83497,531.78775,566.29933,601.30785,637.17935,674.43827
MESSAGE-GLOBIOM,SSP1-Baseline,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,330.95602,337.93537,344.73394,351.15378,357.09416,362.4298,366.85266,370.39504,373.30223
MESSAGE-GLOBIOM,SSP1-Baseline,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1430603,2.7003986,3.037885,3.4019567,3.7603201,4.1127727,4.4927567,4.8582391,5.2039213,5.5468502
MESSAGE-GLOBIOM,SSP1-Baseline,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.04713919,-0.82280162,-0.80030825,-0.7221226,-0.63948766,-0.60237815,-0.55456571,-0.51232593,-0.47934644,-0.44047831
MESSAGE-GLOBIOM,SSP1-Baseline,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.616316363,0.611401536,0.589485871,0.562430058,0.541866296,0.529465734,0.520147409,0.511398338,0.502172212
MESSAGE-GLOBIOM,SSP1-Baseline,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.154285,2.4766004,2.8091858,3.1483069,3.4906951,3.8272451,4.1483047,4.4584449,4.7626162
MESSAGE-GLOBIOM,SSP1-Baseline,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.061250872,0.089684723,0.11465923,0.14540135,0.18012985,0.21647057,0.25194457,0.28331224,0.30894969
MESSAGE-GLOBIOM,SSP1-Baseline,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9322784,3.3004198,3.6600955,4.0263393,4.4037597,4.7819726,5.1436475,5.4881185,5.8185757
MESSAGE-GLOBIOM,SSP1-Baseline,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19052291,0.21210689,0.23291544,0.25237455,0.27022032,0.28612144,0.29921261,0.30964002,0.31816001
MESSAGE-GLOBIOM,SSP1-Baseline,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98999333,1.279905,1.5210033,1.7742737,2.0284402,2.2755142,2.5357448,2.7970153,3.0492876,3.2936657
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1880.2584,1810.2546,1635.0951,1476.623,1363.5179,1280.6191,1211.1124,1155.0151,1114.438
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,414.06989,429.84385,433.50085,430.85544,424.58501,415.42994,404.04503,391.99627,380.68672
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.1026,338.05493,343.70178,347.33493,349.17142,349.77779,349.45018,348.55001,347.15951
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1376672,2.6230275,2.9977817,3.0010462,2.8470062,2.672744,2.4877676,2.2819851,2.072509,1.8821968
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05306127,-0.93933519,-0.70567095,-0.59916819,-0.55884605,-0.53855846,-0.51760674,-0.49729226,-0.47930424,-0.46397294
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.617070147,0.587150028,0.509574278,0.435621195,0.38031171,0.338259476,0.301909077,0.271781518,0.249517221
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1514733,2.3515846,2.3969289,2.3641662,2.2856979,2.169025,2.0202943,1.8582558,1.7015614
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.061329599,0.077087573,0.07569921,0.076607637,0.079393671,0.082533177,0.084974789,0.086585151,0.087789402
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9306441,3.1424895,3.137563,3.0536581,2.9363359,2.7887406,2.610428,2.4215518,2.2428346
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19097859,0.21247465,0.22976977,0.24082123,0.24638523,0.2482191,0.2472285,0.24450422,0.24028898
MESSAGE-GLOBIOM,SSP2-19,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98904799,1.2414338,1.5022073,1.6273789,1.6447602,1.6167484,1.569317,1.503767,1.424558,1.3368769
MESSAGE-GLOBIOM,SSP2-26,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1881.1241,1855.4883,1746.2337,1606.0512,1505.4379,1444.5472,1394.9165,1335.874,1275.3301
MESSAGE-GLOBIOM,SSP2-26,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,413.94843,434.80583,449.92436,458.16502,459.93488,456.46629,448.56286,438.79876,429.04845
MESSAGE-GLOBIOM,SSP2-26,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.10772,338.36295,345.01008,350.35926,354.36652,357.27174,358.88701,359.36443,359.03906
MESSAGE-GLOBIOM,SSP2-26,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1378094,2.6197989,3.0049446,3.2249426,3.2495481,3.1828391,3.0811032,2.9461452,2.7929153,2.6431759
MESSAGE-GLOBIOM,SSP2-26,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05292437,-0.94140359,-0.80373296,-0.66834964,-0.59742398,-0.58371818,-0.57851242,-0.56443522,-0.53943387,-0.51118635
MESSAGE-GLOBIOM,SSP2-26,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.617436545,0.606549678,0.5592626,0.496305535,0.4493607,0.420163772,0.395895007,0.366438581,0.335529661
MESSAGE-GLOBIOM,SSP2-26,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.149903,2.4130171,2.5959616,2.6931073,2.7137436,2.6732255,2.5797404,2.4619452,2.3416712
MESSAGE-GLOBIOM,SSP2-26,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.06126398,0.078292718,0.080345002,0.084703686,0.089193487,0.092783823,0.09606909,0.098798364,0.10128632
MESSAGE-GLOBIOM,SSP2-26,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9293365,3.2226212,3.3876173,3.4516315,3.4487697,3.3956326,3.2895458,3.1507619,3.0056209
MESSAGE-GLOBIOM,SSP2-26,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19099448,0.21342181,0.23375621,0.24997612,0.26204493,0.27075146,0.27557669,0.27700074,0.27603032
MESSAGE-GLOBIOM,SSP2-26,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.9890734,1.2412716,1.4924332,1.6967989,1.809846,1.8532355,1.8615285,1.8444342,1.8070194,1.7546334
MESSAGE-GLOBIOM,SSP2-34,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1884.0833,1890.372,1823.3531,1697.1279,1589.1858,1526.2552,1489.0503,1455.5397,1414.785
MESSAGE-GLOBIOM,SSP2-34,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,414.43858,439.28268,463.04535,483.24051,497.49076,504.27889,504.77831,500.71131,494.15007
MESSAGE-GLOBIOM,SSP2-34,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.13802,338.57833,345.72261,351.98161,357.16312,361.32583,364.17981,365.74437,366.467
MESSAGE-GLOBIOM,SSP2-34,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1376743,2.6222186,3.0246095,3.3576037,3.5337953,3.6342478,3.6735526,3.6502514,3.5777581,3.4861025
MESSAGE-GLOBIOM,SSP2-34,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05305487,-0.94734622,-0.87498263,-0.76013755,-0.68463565,-0.63275614,-0.59918653,-0.58042085,-0.57018915,-0.55310428
MESSAGE-GLOBIOM,SSP2-34,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.618688331,0.621345182,0.592792999,0.537514597,0.488544013,0.459202976,0.441563507,0.425480749,0.405662835
MESSAGE-GLOBIOM,SSP2-34,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.156237,2.4678448,2.7498191,2.9783102,3.1338644,3.2064026,3.2117009,3.1684019,3.0978013
MESSAGE-GLOBIOM,SSP2-34,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.061259759,0.083668739,0.090978712,0.09422568,0.098060065,0.1032241,0.10666095,0.108445,0.11057878
MESSAGE-GLOBIOM,SSP2-34,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9368281,3.296106,3.5828778,3.7864084,3.9195732,3.9846543,3.9868068,3.936196,3.8529506
MESSAGE-GLOBIOM,SSP2-34,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19108867,0.21408386,0.23592408,0.25487062,0.27042659,0.28284121,0.29131092,0.29593973,0.2980743
MESSAGE-GLOBIOM,SSP2-34,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98904946,1.2420732,1.4923678,1.7374785,1.9187555,2.0505319,2.1442703,2.200498,2.2207681,2.2124152
MESSAGE-GLOBIOM,SSP2-45,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1886.8859,1904.9561,1874.5026,1789.1392,1685.7632,1612.5792,1564.646,1529.1998,1506.5559
MESSAGE-GLOBIOM,SSP2-45,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,414.72296,440.92052,468.53035,496.06612,521.32354,542.5851,558.13234,565.68752,566.85916
MESSAGE-GLOBIOM,SSP2-45,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.15308,338.65501,346.00617,352.7215,358.63911,363.72682,367.55064,370.03535,371.52198
MESSAGE-GLOBIOM,SSP2-45,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1375524,2.6230196,3.0146056,3.3948176,3.6745158,3.8911804,4.0700986,4.2028279,4.2729582,4.2806753
MESSAGE-GLOBIOM,SSP2-45,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.0531743,-0.95175625,-0.91873042,-0.82750134,-0.7530101,-0.70502818,-0.67132236,-0.63921711,-0.59836456,-0.57351952
MESSAGE-GLOBIOM,SSP2-45,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.61987296,0.627489291,0.61463189,0.578008951,0.5324355,0.499298554,0.477174691,0.460589596,0.449891067
MESSAGE-GLOBIOM,SSP2-45,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1599084,2.4877637,2.8128483,3.1185149,3.3843238,3.5982811,3.7494925,3.8214595,3.8325338
MESSAGE-GLOBIOM,SSP2-45,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.06127278,0.087113384,0.098791471,0.10180342,0.1037015,0.10801515,0.11257573,0.11685557,0.11968171
MESSAGE-GLOBIOM,SSP2-45,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9415697,3.3249455,3.6732089,3.9709628,4.2175311,4.4226631,4.5708608,4.6402682,4.6494026
MESSAGE-GLOBIOM,SSP2-45,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19113547,0.21431951,0.23678617,0.257099,0.27483685,0.28996882,0.30127122,0.30858355,0.31294672
MESSAGE-GLOBIOM,SSP2-45,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98902735,1.2422663,1.4859884,1.7431921,1.9664936,2.1541523,2.3176377,2.4586262,2.5667237,2.6290866
MESSAGE-GLOBIOM,SSP2-60,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1890.3,1927.638,1948.5194,1928.7857,1874.0656,1817.103,1755.7701,1692.8723,1631.3803
MESSAGE-GLOBIOM,SSP2-60,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,414.77373,441.83824,472.56943,506.96154,544.09044,582.67801,622.36796,663.03932,704.27201
MESSAGE-GLOBIOM,SSP2-60,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.17027,338.7274,346.23655,353.30509,359.82147,365.81451,370.9661,375.34096,379.21409
MESSAGE-GLOBIOM,SSP2-60,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1374988,2.6230533,3.0106475,3.4449838,3.8438143,4.2175787,4.5792617,4.8922273,5.1884239,5.4881347
MESSAGE-GLOBIOM,SSP2-60,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05323087,-0.95448851,-0.95274164,-0.88809334,-0.82909239,-0.79106978,-0.74638333,-0.72264932,-0.7011416,-0.67302919
MESSAGE-GLOBIOM,SSP2-60,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.621314791,0.636997153,0.645699609,0.637476688,0.614446627,0.590102967,0.563449527,0.535614749,0.507883966
MESSAGE-GLOBIOM,SSP2-60,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1605636,2.4988924,2.8587923,3.2348007,3.6131101,3.9798525,4.3325581,4.67138,4.9942921
MESSAGE-GLOBIOM,SSP2-60,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.061275043,0.091406961,0.11942633,0.14852653,0.17313495,0.18322369,0.17176022,0.15709761,0.15104215
MESSAGE-GLOBIOM,SSP2-60,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9435103,3.3486991,3.7669844,4.1864489,4.5892331,4.9630846,5.2967607,5.6099736,5.9144398
MESSAGE-GLOBIOM,SSP2-60,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19118892,0.21454194,0.23748633,0.25885495,0.27836313,0.296147,0.31131628,0.32411477,0.33538249
MESSAGE-GLOBIOM,SSP2-60,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.9890179,1.2423028,1.4818519,1.7543369,2.0254249,2.2866024,2.5453645,2.7860187,3.0114556,3.2293392
MESSAGE-GLOBIOM,SSP2-Baseline,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1898.4424,1951.7614,1995.014,2022.4414,2046.6259,2070.3157,2081.1284,2076.7441,2053.9705
MESSAGE-GLOBIOM,SSP2-Baseline,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,414.70854,442.00145,474.01465,511.30552,553.62772,600.75772,655.14081,718.60132,789.84924
MESSAGE-GLOBIOM,SSP2-Baseline,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.20346,338.96954,346.98686,354.93155,362.71977,370.34052,377.75383,385.17079,392.735
MESSAGE-GLOBIOM,SSP2-Baseline,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1372714,2.6219718,3.0165649,3.4697123,3.922371,4.3946028,4.8974613,5.4213477,5.9829974,6.5608767
MESSAGE-GLOBIOM,SSP2-Baseline,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.0534791,-0.95996376,-0.96480596,-0.9113353,-0.85972322,-0.82716956,-0.79113558,-0.77162352,-0.74727048,-0.71698885
MESSAGE-GLOBIOM,SSP2-Baseline,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.62474816,0.647046427,0.664906119,0.676128492,0.68595933,0.69553142,0.6998817,0.69811918,0.68893307
MESSAGE-GLOBIOM,SSP2-Baseline,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1597223,2.5008693,2.875136,3.2804682,3.7061186,4.1434056,4.6072363,5.1021004,5.6080914
MESSAGE-GLOBIOM,SSP2-Baseline,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.061417042,0.093017578,0.12285367,0.15604566,0.19287091,0.23522961,0.28304316,0.33405866,0.38699372
MESSAGE-GLOBIOM,SSP2-Baseline,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9458424,3.3616008,3.8054136,4.2774839,4.7715839,5.2818896,5.8189046,6.3847387,6.9575005
MESSAGE-GLOBIOM,SSP2-Baseline,World,Diagnostics|MAGICC6|Forcing|N2O,W/m2,0.15571104,0.16780423,0.19129205,0.2152858,0.23976499,0.26374106,0.28698222,0.30947992,0.33114118,0.35259856,0.37426737
MESSAGE-GLOBIOM,SSP2-Baseline,World,Diagnostics|MAGICC6|Temperature|Global Mean,°C,0.91338626,0.98897695,1.241407,1.48262,1.7615026,2.0528055,2.3562637,2.6813346,3.0231542,3.3879569,3.7632897
MESSAGE-GLOBIOM,SSP3-34,World,Diagnostics|MAGICC6|Concentration|CH4,ppb,1753.16,1812.864,1896.8051,1885.0941,1778.1467,1658.5026,1591.4482,1558.0394,1539.2679,1526.4834,1516.7096
MESSAGE-GLOBIOM,SSP3-34,World,Diagnostics|MAGICC6|Concentration|CO2,ppm,379.85,390.5053,417.33736,446.99495,468.68509,479.95992,484.65552,483.78677,480.0968,475.55149,471.38646
MESSAGE-GLOBIOM,SSP3-34,World,Diagnostics|MAGICC6|Concentration|N2O,ppb,319.855,323.68957,331.25979,338.8325,345.71763,351.49371,356.3281,360.46696,364.06634,367.11943,369.68349
MESSAGE-GLOBIOM,SSP3-34,World,Diagnostics|MAGICC6|Forcing,W/m2,1.8709164,2.1354467,2.6311446,3.0978218,3.48318,3.5658062,3.593303,3.5794103,3.5399234,3.4944389,3.4502052
MESSAGE-GLOBIOM,SSP3-34,World,Diagnostics|MAGICC6|Forcing|Aerosol,W/m2,-1.11516835,-1.05547927,-0.99757375,-0.92522014,-0.68816539,-0.60683759,-0.55169129,-0.507265,-0.475201704,-0.445180675,-0.425669847
MESSAGE-GLOBIOM,SSP3-34,World,Diagnostics|MAGICC6|Forcing|CH4,W/m2,0.562304717,0.58827586,0.624058356,0.619115688,0.573228305,0.52018016,0.489587618,0.474098239,0.465320282,0.459310476,0.454698488
MESSAGE-GLOBIOM,SSP3-34,World,Diagnostics|MAGICC6|Forcing|CO2,W/m2,1.6897843,1.837859,2.1935439,2.5609988,2.8146157,2.9418503,2.9939601,2.9843572,2.9433765,2.8924614,2.8453769
MESSAGE-GLOBIOM,SSP3-34,World,Diagnostics|MAGICC6|Forcing|F-Gases,W/m2,0.021105041,0.031102416,0.061333741,0.082089191,0.086666735,0.087790425,0.089060174,0.090781168,0.092167401,0.092942874,0.093421526
MESSAGE-GLOBIOM,SSP3-34,World,Diagnostics|MAGICC6|Forcing|Kyoto Gases,W/m2,2.3467499,2.5390686,2.9791675,3.38656,3.626659,3.7272542,3.7690603,3.7603204,3.723925,3.6776821,3.6346906
