IAM,SSP_scenario,Mitigation_scenario,Region,Variable,Unit,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM4,SSP1,baseline,USA,Emissions|HFC,kt HFC134a-equiv/yr,169.2952179,272.7407587,382.276637,404.7147976,422.5463827,438.322061,451.9406101,460.9038374,461.2482811,452.8611557
GCAM4,SSP1,baseline,USA,Emissions|HFC|HFC125,kt HFC125/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|HFC|HFC134a,kt HFC134a/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|HFC|HFC143a,kt HFC143a/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|HFC|HFC227ea,kt HFC227ea/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|HFC|HFC23,kt HFC23/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|HFC|HFC245fa,kt HFC245fa/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|HFC|HFC32,kt HFC32/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|HFC|HFC43-10,kt HFC43-10/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|Kyoto Gases,Mt CO2-equiv/yr,6815.445013,7365.810515,7761.209648,7832.318152,7816.643273,7917.148731,7940.891917,7760.474305,7517.040996,7131.895472
GCAM4,SSP1,baseline,USA,Emissions|N2O,kt N2O/yr,1076.480244,1012.639736,1032.769283,1045.321424,1044.508853,1052.034356,1042.100643,1013.712452,968.416822,904.666588
GCAM4,SSP1,baseline,USA,Emissions|NH3,Mt NH3/yr,3.574178223,3.696276405,3.873496866,4.054237089,4.199244919,4.342211373,4.447839788,4.501447576,4.473782335,4.362964968
GCAM4,SSP1,baseline,USA,Emissions|NOx,Mt NO2/yr,12.000697,8.735042131,5.081929993,4.083200232,3.486461397,3.284228661,3.075066335,2.811837931,2.561205275,2.280786197
GCAM4,SSP1,baseline,USA,Emissions|OC,Mt OC/yr,0.779085601,0.635775473,0.551443684,0.509325664,0.476734162,0.463388848,0.453104058,0.439331207,0.428355777,0.419172347
GCAM4,SSP1,baseline,USA,Emissions|PFC,kt CF4-equiv/yr,1.588393053,1.737921874,1.904795466,2.037712181,2.145442941,2.24197979,2.343296813,2.437014118,2.504879077,2.536434511
GCAM4,SSP1,baseline,USA,Emissions|SF6,kt SF6/yr,1.7758469,1.7216389,1.8851311,2.0164798,2.1217459,2.2097777,2.3124095,2.4178604,2.493898,2.5305642
GCAM4,SSP1,baseline,USA,Emissions|Sulfur,Mt SO2/yr,6.159931772,4.233514396,2.293992195,2.015506588,1.725600629,1.637844154,1.507559716,1.344442059,1.203220111,1.062759265
GCAM4,SSP1,baseline,USA,Emissions|VOC,Mt VOC/yr,11.93015708,11.32468539,9.838455966,10.40679011,10.47266201,10.99164905,10.65973993,10.01551301,8.907448286,8.102254871
GCAM4,SSP1,baseline,USA,Emissions|BC|Energy Demand|Industry,Mt BC/yr,0.069970307,0.046124613,0.018918214,0.016795732,0.014316267,0.013420428,0.012056086,0.010247661,0.008201026,0.006110478
GCAM4,SSP1,baseline,USA,Emissions|BC|Energy Demand|Residential and Commercial,Mt BC/yr,0.052951171,0.038151843,0.024471583,0.01529866,0.008549364,0.006557586,0.004891461,0.003391264,0.002105077,0.001071
GCAM4,SSP1,baseline,USA,Emissions|BC|Energy Demand|Transportation,Mt BC/yr,0.168865455,0.134274332,0.086439921,0.0696981,0.064515196,0.065841668,0.067194059,0.067858943,0.067552794,0.066244676
GCAM4,SSP1,baseline,USA,Emissions|BC|Energy Demand|Transportation|Aviation,Mt BC/yr,0.00453879,0.00176338,0.00114675,0.000986,0.00103078,0.00111778,0.00120308,0.00127736,0.00133305,0.00136598
GCAM4,SSP1,baseline,USA,Emissions|BC|Energy Demand|Transportation|Ground Transportation,Mt BC/yr,0.120647297,0.088991722,0.047639941,0.02796052,0.021025984,0.019627898,0.018398299,0.016983959,0.015428886,0.013838026
GCAM4,SSP1,baseline,USA,Emissions|BC|Energy Demand|Transportation|International Shipping,Mt BC/yr,0.0092836,0.00621047,0.00243334,0.00258183,0.00269641,0.00261115,0.00251385,0.00239654,0.00226224,0.00211564
GCAM4,SSP1,baseline,USA,Emissions|BC|Energy Supply,Mt BC/yr,0.002876759,0.001060669,0.001061824,0.000955,0.000693,0.000641,0.000562,0.000352,0.000184,2.22E-05
GCAM4,SSP1,baseline,USA,Emissions|BC|Energy Supply and Demand,Mt BC/yr,0.294663692,0.219611457,0.130891542,0.102747492,0.088073827,0.086460682,0.084703606,0.081849868,0.078042897,0.073448354
GCAM4,SSP1,baseline,USA,Emissions|BC|Land Use,Mt BC/yr,0.029911432,0.027016455,0.027048062,0.026895836,0.02684824,0.026706419,0.026779471,0.026935431,0.027178227,0.02747313
GCAM4,SSP1,baseline,USA,Emissions|BC|Land Use|Agricultural Waste Burning,Mt BC/yr,0.006851968,0.003955179,0.004040904,0.00411449,0.004132952,0.004225019,0.004255497,0.004232405,0.004133318,0.003961677
GCAM4,SSP1,baseline,USA,Emissions|BC|Land Use|Agriculture,Mt BC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|BC|Land Use|Forest Burning,Mt BC/yr,0.013437348,0.013451369,0.013415066,0.013288453,0.013248951,0.01311259,0.0131277,0.013217438,0.013396335,0.013641434
GCAM4,SSP1,baseline,USA,Emissions|BC|Land Use|Savannah Burning,Mt BC/yr,0.009622116,0.009609907,0.009592092,0.009492893,0.009466337,0.00936881,0.009396274,0.009485588,0.009648574,0.009870019
GCAM4,SSP1,baseline,USA,Emissions|BC|Other,Mt BC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|BC|Solvents,Mt BC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|BC|Waste,Mt BC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|CH4|Energy Demand|Industry,Mt CH4/yr,0.090824485,0.0975993,0.103513114,0.108048981,0.111784148,0.115895646,0.119051941,0.120233491,0.119096126,0.115918874
GCAM4,SSP1,baseline,USA,Emissions|CH4|Energy Demand|Residential and Commercial,Mt CH4/yr,0.26534573,0.249554852,0.226242667,0.213175542,0.20529102,0.194014914,0.184476309,0.17114428,0.154181651,0.13409023
GCAM4,SSP1,baseline,USA,Emissions|CH4|Energy Demand|Transportation,Mt CH4/yr,0.103128196,0.09426575,0.08817788,0.084938853,0.080123788,0.078745875,0.077255658,0.074942518,0.071764356,0.068680255
GCAM4,SSP1,baseline,USA,Emissions|CH4|Energy Demand|Transportation|Aviation,Mt CH4/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|CH4|Energy Demand|Transportation|Ground Transportation,Mt CH4/yr,0.103128196,0.09426575,0.08817788,0.084938853,0.080123788,0.078745875,0.077255658,0.074942518,0.071764356,0.068680255
GCAM4,SSP1,baseline,USA,Emissions|CH4|Energy Demand|Transportation|International Shipping,Mt CH4/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|CH4|Energy Supply,Mt CH4/yr,10.10023994,13.4526936,13.04280457,14.6599741,14.88217377,15.75450386,15.00050607,13.32641575,11.00987828,9.244521172
GCAM4,SSP1,baseline,USA,Emissions|CH4|Energy Supply and Demand,Mt CH4/yr,10.55953835,13.8941135,13.46073823,15.06613747,15.27937273,16.14316029,15.38128997,13.69273604,11.35492041,9.563210531
GCAM4,SSP1,baseline,USA,Emissions|CH4|Land Use,Mt CH4/yr,9.61862866,9.346232511,9.438755622,9.601764453,9.803600972,10.02246354,10.19103516,10.25579642,10.10926741,9.757269891
GCAM4,SSP1,baseline,USA,Emissions|CH4|Land Use|Agricultural Waste Burning,Mt CH4/yr,0.037072534,0.037025784,0.037975327,0.038874768,0.039407406,0.040141399,0.040258096,0.039851827,0.038717214,0.036833508
GCAM4,SSP1,baseline,USA,Emissions|CH4|Land Use|Agriculture,Mt CH4/yr,9.498996153,9.22670237,9.31844689,9.481388597,9.682924081,9.901889757,10.07014572,10.13460224,9.987886326,9.635973866
GCAM4,SSP1,baseline,USA,Emissions|CH4|Land Use|Agriculture|Enteric Fermentation,Mt CH4/yr,9.124167816,8.938876342,9.071756841,9.261311718,9.493040134,9.722184556,9.905736318,9.988910004,9.86298214,9.532872336
GCAM4,SSP1,baseline,USA,Emissions|CH4|Land Use|Agriculture|Rice,Mt CH4/yr,0.374828337,0.287826028,0.246690049,0.220076879,0.189883947,0.179705201,0.1644094,0.145692234,0.124904186,0.10310153
GCAM4,SSP1,baseline,USA,Emissions|CH4|Land Use|Forest Burning,Mt CH4/yr,0.021236008,0.021258179,0.021200774,0.021000717,0.02093829,0.020722803,0.020746674,0.020888487,0.021171207,0.02155854
GCAM4,SSP1,baseline,USA,Emissions|CH4|Land Use|Savannah Burning,Mt CH4/yr,0.061323965,0.061246178,0.061132631,0.060500371,0.060331195,0.059709582,0.059884672,0.060453867,0.061492662,0.062903977
GCAM4,SSP1,baseline,USA,Emissions|CH4|Other,Mt CH4/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|CH4|Solvents,Mt CH4/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|CH4|Waste,Mt CH4/yr,6.355628,6.808857,7.34398,7.84099,8.28,8.69148,9.06535,9.34493,9.4459,9.35823
GCAM4,SSP1,baseline,USA,Emissions|CO|Energy Demand|Industry,Mt CO/yr,2.075741773,1.140139538,0.939372831,0.975514114,1.00112892,1.03200902,1.056114355,1.071939628,1.073138414,1.058792616
GCAM4,SSP1,baseline,USA,Emissions|CO|Energy Demand|Residential and Commercial,Mt CO/yr,2.519556973,1.918514067,1.343534304,1.205286775,1.139444491,1.009930171,0.926056575,0.830312665,0.716568177,0.589520649
GCAM4,SSP1,baseline,USA,Emissions|CO|Energy Demand|Transportation,Mt CO/yr,30.66725066,21.38980188,13.46656944,10.24169608,9.02330615,8.57416607,8.12258358,7.60527722,7.01716988,6.40533217
GCAM4,SSP1,baseline,USA,Emissions|CO|Energy Demand|Transportation|Aviation,Mt CO/yr,0.0271255,0.0105387,0.0068534,0.00535942,0.00463015,0.00436415,0.00412689,0.00389362,0.00358845,0.00322723
GCAM4,SSP1,baseline,USA,Emissions|CO|Energy Demand|Transportation|Ground Transportation,Mt CO/yr,25.61282143,19.18628314,11.99518762,9.03852191,7.95433784,7.56621225,7.16911193,6.70551536,6.18499912,5.65160464
GCAM4,SSP1,baseline,USA,Emissions|CO|Energy Demand|Transportation|International Shipping,Mt CO/yr,0.104699,0.0833052,0.0562753,0.0597095,0.0623594,0.0615746,0.0606011,0.0592339,0.0575449,0.0556348
GCAM4,SSP1,baseline,USA,Emissions|CO|Energy Supply,Mt CO/yr,1.332210307,1.528191703,1.403928857,1.531969621,1.594919895,1.667042716,1.640140748,1.526922053,1.344702493,1.174023823
GCAM4,SSP1,baseline,USA,Emissions|CO|Energy Supply and Demand,Mt CO/yr,36.59475971,25.97664719,17.15340543,13.95446659,12.75879946,12.28314798,11.74489526,11.03445157,10.15157896,9.227669258
GCAM4,SSP1,baseline,USA,Emissions|CO|Land Use,Mt CO/yr,3.756398684,3.056677274,3.072323382,3.067990133,3.065844878,3.065717195,3.077869661,3.090449128,3.100618004,3.10571784
GCAM4,SSP1,baseline,USA,Emissions|CO|Land Use|Agricultural Waste Burning,Mt CO/yr,1.648755914,0.950623004,0.970569502,0.987550533,0.991304838,1.012545415,1.019492841,1.013730098,0.989898134,0.94873014
GCAM4,SSP1,baseline,USA,Emissions|CO|Land Use|Agriculture,Mt CO/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|CO|Land Use|Forest Burning,Mt CO/yr,0.46890007,0.46938977,0.46812248,0.4637047,0.46232614,0.45756828,0.45809532,0.46122643,0.46746917,0.4760219
GCAM4,SSP1,baseline,USA,Emissions|CO|Land Use|Savannah Burning,Mt CO/yr,1.6387427,1.6366645,1.6336314,1.6167349,1.6122139,1.5956035,1.6002815,1.6154926,1.6432507,1.6809658
GCAM4,SSP1,baseline,USA,Emissions|CO|Other,Mt CO/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|CO|Solvents,Mt CO/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|CO|Waste,Mt CO/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|N2O|Land Use,kt N2O/yr,682.466713,617.260865,629.812838,638.354896,638.337088,640.290136,623.793749,594.107367,548.344758,489.506851
GCAM4,SSP1,baseline,USA,Emissions|N2O|Land Use|Agricultural Waste Burning,kt N2O/yr,0.95906,0.9584,0.98239,1.0058,1.019839,1.038832,1.041855,1.031327,1.002,0.9535
GCAM4,SSP1,baseline,USA,Emissions|N2O|Land Use|Agriculture,kt N2O/yr,675.24428,610.044377,622.584928,631.16713,631.152775,633.150325,616.635036,586.904049,541.068842,482.140792
GCAM4,SSP1,baseline,USA,Emissions|N2O|Land Use|Forest Burning,kt N2O/yr,1.152,1.153203,1.150091,1.139236,1.135849,1.124161,1.125454,1.133147,1.148486,1.169497
GCAM4,SSP1,baseline,USA,Emissions|N2O|Land Use|Savannah Burning,kt N2O/yr,5.111373,5.104885,5.095429,5.04273,5.028625,4.976818,4.991404,5.038844,5.12543,5.243062
GCAM4,SSP1,baseline,USA,Emissions|N2O|Other,kt N2O/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|NH3|Energy Demand|Industry,Mt NH3/yr,0.01908334,0.023343355,0.026811945,0.029503385,0.031371332,0.032816476,0.034117681,0.035039326,0.035348605,0.034996
GCAM4,SSP1,baseline,USA,Emissions|NH3|Energy Demand|Residential and Commercial,Mt NH3/yr,0.00085739,0.000907427,0.000940456,0.000944466,0.000924464,0.000898461,0.00085144,0.000788404,0.000718363,0.000643318
GCAM4,SSP1,baseline,USA,Emissions|NH3|Energy Demand|Transportation,Mt NH3/yr,0.235769997,0.197378523,0.169370052,0.164333607,0.159691699,0.156893312,0.155125482,0.152410613,0.148182665,0.143185149
GCAM4,SSP1,baseline,USA,Emissions|NH3|Energy Demand|Transportation|Aviation,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|NH3|Energy Demand|Transportation|Ground Transportation,Mt NH3/yr,0.235617947,0.197201523,0.169170512,0.164115627,0.159462169,0.156648052,0.154865472,0.152139793,0.147901935,0.142895399
GCAM4,SSP1,baseline,USA,Emissions|NH3|Energy Demand|Transportation|International Shipping,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|NH3|Energy Supply,Mt NH3/yr,0.02830871,0.034455843,0.039455046,0.041923764,0.043058948,0.042765498,0.041588131,0.037639467,0.032561236,0.027837673
GCAM4,SSP1,baseline,USA,Emissions|NH3|Energy Supply and Demand,Mt NH3/yr,0.284019437,0.256085148,0.236577499,0.236705222,0.235046443,0.233373747,0.231682734,0.22587781,0.216810869,0.20666214
GCAM4,SSP1,baseline,USA,Emissions|NH3|Land Use,Mt NH3/yr,3.290274273,3.440324944,3.637069924,3.817696766,3.9643736,4.109024374,4.216354352,4.275775944,4.257185595,4.156524587
GCAM4,SSP1,baseline,USA,Emissions|NH3|Land Use|Agricultural Waste Burning,Mt NH3/yr,0.017823103,0.017800631,0.018256903,0.018689375,0.018945905,0.019299251,0.019354677,0.019159593,0.018614184,0.017708383
GCAM4,SSP1,baseline,USA,Emissions|NH3|Land Use|Agriculture,Mt NH3/yr,3.27245117,3.422524313,3.618813021,3.799007391,3.945427695,4.089725123,4.196999675,4.256616351,4.238571411,4.138816204
GCAM4,SSP1,baseline,USA,Emissions|NH3|Land Use|Forest Burning,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|NH3|Land Use|Savannah Burning,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|NH3|Other,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|NH3|Solvents,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|NH3|Waste,Mt NH3/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|NOx|Energy Demand|Industry,Mt NO2/yr,1.497307248,1.413553568,1.316374739,1.204117406,1.073914334,1.048110895,0.999811764,0.939468831,0.863733732,0.778116991
GCAM4,SSP1,baseline,USA,Emissions|NOx|Energy Demand|Residential and Commercial,Mt NO2/yr,0.72860324,0.6731409,0.594338209,0.564916252,0.52251758,0.469019013,0.406556216,0.340456525,0.277632247,0.219311118
GCAM4,SSP1,baseline,USA,Emissions|NOx|Energy Demand|Transportation,Mt NO2/yr,6.23405007,4.28848718,1.87085793,1.100730536,0.753088904,0.656331937,0.586112483,0.516711999,0.443416369,0.367307484
GCAM4,SSP1,baseline,USA,Emissions|NOx|Energy Demand|Transportation|Aviation,Mt NO2/yr,0.256109,0.099502,0.0647072,0.0506017,0.0437162,0.0412046,0.0389645,0.0367621,0.0338807,0.0304703
GCAM4,SSP1,baseline,USA,Emissions|NOx|Energy Demand|Transportation|Ground Transportation,Mt NO2/yr,4.57573077,3.20418051,1.50694534,0.768563786,0.464367084,0.384618907,0.333844773,0.287319339,0.240168859,0.193206214
GCAM4,SSP1,baseline,USA,Emissions|NOx|Energy Demand|Transportation|International Shipping,Mt NO2/yr,1.23692,0.794032,0.251507,0.224586,0.190409,0.175431,0.158976,0.140538,0.120414,0.0988984
GCAM4,SSP1,baseline,USA,Emissions|NOx|Energy Supply,Mt NO2/yr,3.254198307,2.12081139,0.910202654,0.824331744,0.740542655,0.707812108,0.676491291,0.608927129,0.575409544,0.525898889
GCAM4,SSP1,baseline,USA,Emissions|NOx|Energy Supply and Demand,Mt NO2/yr,11.71415887,8.495993038,4.691773532,3.694095938,3.090063473,2.881273953,2.668971754,2.405564484,2.160191892,1.890634482
GCAM4,SSP1,baseline,USA,Emissions|NOx|Land Use,Mt NO2/yr,0.439023569,0.416484298,0.424868822,0.432106404,0.436445481,0.442439956,0.443830774,0.440948754,0.432018851,0.41675339
GCAM4,SSP1,baseline,USA,Emissions|NOx|Land Use|Agricultural Waste Burning,Mt NO2/yr,0.052145255,0.03006599,0.030696765,0.031233641,0.031352008,0.032024484,0.032244232,0.032061465,0.031308133,0.030005761
GCAM4,SSP1,baseline,USA,Emissions|NOx|Land Use|Agriculture,Mt NO2/yr,0.30879373,0.308399999,0.31631028,0.323803581,0.328242233,0.334355844,0.335328492,0.331941431,0.322493456,0.306800981
GCAM4,SSP1,baseline,USA,Emissions|NOx|Land Use|Forest Burning,Mt NO2/yr,0.014156,0.014170789,0.014132532,0.013999156,0.013957548,0.013813896,0.013829806,0.013924339,0.014112817,0.014371005
GCAM4,SSP1,baseline,USA,Emissions|NOx|Land Use|Savannah Burning,Mt NO2/yr,0.063928584,0.06384752,0.063729245,0.063070026,0.062893692,0.062245732,0.062428244,0.063021519,0.064104445,0.065575643
GCAM4,SSP1,baseline,USA,Emissions|NOx|Other,Mt NO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|NOx|Solvents,Mt NO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|NOx|Waste,Mt NO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|OC|Energy Demand|Industry,Mt OC/yr,0.040801635,0.02847083,0.01448281,0.012320349,0.009829137,0.008972216,0.007813671,0.006372923,0.004796878,0.003232419
GCAM4,SSP1,baseline,USA,Emissions|OC|Energy Demand|Residential and Commercial,Mt OC/yr,0.179107782,0.119883258,0.068324198,0.045025201,0.027548754,0.021143309,0.016235324,0.011519483,0.007105247,0.003327855
GCAM4,SSP1,baseline,USA,Emissions|OC|Energy Demand|Transportation,Mt OC/yr,0.121090676,0.113734826,0.094037516,0.08361835,0.079546244,0.077766923,0.075029307,0.0712677,0.066820916,0.061850861
GCAM4,SSP1,baseline,USA,Emissions|OC|Energy Demand|Transportation|Aviation,Mt OC/yr,0.000564,0.000219,0.000153,0.000164,0.000172,0.000186,0.000201,0.000213,0.000222,0.000228
GCAM4,SSP1,baseline,USA,Emissions|OC|Energy Demand|Transportation|Ground Transportation,Mt OC/yr,0.094729046,0.09073838,0.07586912,0.06415049,0.059119542,0.057431205,0.054879803,0.051496748,0.047642646,0.043485831
GCAM4,SSP1,baseline,USA,Emissions|OC|Energy Demand|Transportation|International Shipping,Mt OC/yr,0.0152281,0.0126426,0.00932873,0.009898,0.0103373,0.00997681,0.00956855,0.00908076,0.00852676,0.00792295
GCAM4,SSP1,baseline,USA,Emissions|OC|Energy Supply,Mt OC/yr,0.08242129,0.031224841,0.031147007,0.028323569,0.021055149,0.019752326,0.017615471,0.011348354,0.006362148,0.001531029
GCAM4,SSP1,baseline,USA,Emissions|OC|Energy Supply and Demand,Mt OC/yr,0.423421383,0.293313755,0.207991531,0.169287469,0.137979284,0.127634774,0.116693773,0.10050846,0.085085189,0.069942164
GCAM4,SSP1,baseline,USA,Emissions|OC|Land Use,Mt OC/yr,0.364077026,0.350350319,0.349951564,0.34708997,0.346222359,0.343300801,0.343996616,0.346366892,0.350677504,0.356391906
GCAM4,SSP1,baseline,USA,Emissions|OC|Land Use|Agricultural Waste Burning,Mt OC/yr,0.032725806,0.018890779,0.019300054,0.01965144,0.019739379,0.020179051,0.020324746,0.020214522,0.019741124,0.018921226
GCAM4,SSP1,baseline,USA,Emissions|OC|Land Use|Agriculture,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|OC|Land Use|Forest Burning,Mt OC/yr,0.22858434,0.22882311,0.22820526,0.22605177,0.22537976,0.22306022,0.22331703,0.22484371,0.2278869,0.23205621
GCAM4,SSP1,baseline,USA,Emissions|OC|Land Use|Savannah Burning,Mt OC/yr,0.10276688,0.10263643,0.10244625,0.10138676,0.10110322,0.10006153,0.10035484,0.10130866,0.10304948,0.10541447
GCAM4,SSP1,baseline,USA,Emissions|OC|Other,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|OC|Solvents,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|OC|Waste,Mt OC/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Energy Demand|Industry,Mt SO2/yr,1.694457523,1.430792022,1.306548882,1.165240576,1.011729572,0.972822583,0.914616251,0.841774161,0.757668264,0.669583431
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Energy Demand|Residential and Commercial,Mt SO2/yr,0.085961307,0.075488842,0.063738177,0.056931662,0.050391988,0.046186305,0.040354828,0.033491131,0.026524387,0.019914431
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Energy Demand|Transportation,Mt SO2/yr,0.360615281,0.257273311,0.128350045,0.124205845,0.121036965,0.117267228,0.113024658,0.10770355,0.101249714,0.093727961
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Energy Demand|Transportation|Aviation,Mt SO2/yr,0.0205163,0.00797087,0.00518354,0.00405358,0.003502,0.0033008,0.00312135,0.00294492,0.00271411,0.0024409
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Energy Demand|Transportation|Ground Transportation,Mt SO2/yr,0.045760401,0.032769237,0.016925491,0.011396795,0.009228883,0.008478312,0.007832518,0.007141796,0.006401394,0.005625669
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Energy Demand|Transportation|International Shipping,Mt SO2/yr,0.286796,0.198572,0.0897623,0.0897173,0.0879314,0.0835511,0.0786701,0.0730312,0.0667554,0.0599813
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Energy Supply,Mt SO2/yr,3.997356827,2.461376547,0.785484094,0.66117544,0.535439598,0.495431454,0.434123641,0.356545519,0.313159953,0.274977684
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Energy Supply and Demand,Mt SO2/yr,6.138390938,4.224930722,2.284121198,2.007553523,1.718598123,1.63170757,1.502119378,1.339514361,1.198602318,1.058203507
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Land Use,Mt SO2/yr,0.019995949,0.017078305,0.01713342,0.017072882,0.017051494,0.017007048,0.017065879,0.017152083,0.017258845,0.017368018
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Land Use|Agricultural Waste Burning,Mt SO2/yr,0.006875458,0.003964217,0.004047386,0.004118189,0.004133805,0.004222404,0.004251438,0.004227397,0.004127953,0.003956309
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Land Use|Agriculture,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Land Use|Forest Burning,Mt SO2/yr,0.004427199,0.004431825,0.004419859,0.00437815,0.004365131,0.00432021,0.004325186,0.00435475,0.004413694,0.004494442
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Land Use|Savannah Burning,Mt SO2/yr,0.008693292,0.008682263,0.008666175,0.008576543,0.008552558,0.008464434,0.008489255,0.008569936,0.008717198,0.008917267
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Other,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Solvents,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|Sulfur|Waste,Mt SO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP1,baseline,USA,Emissions|VOC|Energy Demand|Industry,Mt VOC/yr,3.728470585,2.025224297,2.223648853,2.381765662,2.507870943,2.620199754,2.736524024,2.842349048,2.91662959,2.947912162
GCAM4,SSP1,baseline,USA,Emissions|VOC|Energy Demand|Residential and Commercial,Mt VOC/yr,0.583258021,0.430258849,0.28815834,0.236560914,0.203574907,0.170541817,0.146950993,0.122673101,0.097367314,0.072546246
GCAM4,SSP1,baseline,USA,Emissions|VOC|Energy Demand|Transportation,Mt VOC/yr,3.59269264,2.88789051,2.00844726,1.742254665,1.665040924,1.687324073,1.705232211,1.705916909,1.683677726,1.638932265
GCAM4,SSP1,baseline,USA,Emissions|VOC|Energy Demand|Transportation|Aviation,Mt VOC/yr,0.00888123,0.00345049,0.00224389,0.00175474,0.00151597,0.00142888,0.00135119,0.00127482,0.0011749,0.00105664
