"scenario","region","sector","subsector","technology","year","value","Units"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2020,2032339.64970378,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2025,4102501.06122406,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2030,6228395.85107533,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2035,8462184.17049191,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2040,10089618.7239473,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2045,11748313.9061219,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2050,13326670.4721327,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2055,14818095.6499042,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2060,16240013.9475162,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2065,17504791.9869015,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2070,18606925.9041497,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2075,19450318.8945341,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2080,19847796.7406579,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2085,19688089.111182,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2090,18888601.7944574,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2095,17913788.398514,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2100,17001135.7074871,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2015,13716.4857532318,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2020,162865.496112361,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2025,429527.669604697,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2030,750006.261881095,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2035,1143415.87920765,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2040,1518663.70139132,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2045,1975006.52553925,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2050,2514517.01781538,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2055,3012489.15705852,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2060,3491801.8793553,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2065,3965439.35994347,"vehicle"
"SSP1_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2070,4478070.89240375,"vehicle"
