"scenario","region","sector","mode","technology","input","year","value","Units"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2080,75.1909073536348,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2085,75.1149087293169,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2090,75.038779576555,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2095,74.9625275707662,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2100,74.9161803378157,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2020,115.809312600314,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2025,114.298583651824,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2030,112.820721436809,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2035,111.217583304458,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2040,109.653339703,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2045,107.930629575243,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2050,106.164152219186,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2055,105.130622279864,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2060,104.543375921999,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2065,104.230032829292,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2070,104.047477381806,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2075,103.923184279964,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2080,103.799744643924,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2085,103.675359533053,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2090,103.550622048875,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2095,103.425499562037,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2100,103.34937778277,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",1975,218.599239571362,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",1990,218.599099493684,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2005,218.599170731071,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2010,207.850138051075,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2015,197.426246390293,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2020,189.407320834999,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2025,183.414846538082,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2030,177.659243061937,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2035,171.249856140721,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2040,164.980119817087,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2045,158.363950750928,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2050,151.823184819804,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2055,147.294957305539,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2060,144.262340249571,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2065,142.323813994356,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2070,140.9851594141,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2075,139.950733534789,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2080,138.926372557406,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2085,137.926875426662,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2090,136.944906200597,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2095,135.971751270103,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2100,135.321628013638,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",1975,291.362576626874,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",1990,291.361710569028,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2005,291.362342466612,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2010,271.937031047008,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2015,268.068369459424,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2020,260.107740194617,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2025,246.21194398709,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2030,229.846516181989,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2035,210.32265815022,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2040,199.064366986032,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2045,188.552311991571,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2050,178.384300061912,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2055,171.547552582681,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2060,167.085471491508,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2065,164.251161330515,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2070,162.314946832962,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2075,160.833141852144,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2080,159.366335365292,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2085,157.941943149663,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2090,156.544937705659,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2095,155.165436458499,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2100,154.244065691416,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2015,256.299652454014,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2020,242.994698810121,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2025,231.720643617099,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2030,221.400341974013,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2035,210.61261643073,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2040,200.953081868052,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2045,191.336097512059,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2050,181.855482870824,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2055,175.714865515302,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2060,171.760276388594,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2065,169.20778455926,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2070,167.386707879398,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2075,165.915511045801,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2080,164.474132621964,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2085,163.064160195844,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2090,161.671739644521,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2095,160.287150224193,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2100,159.396782821877,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2015,103.826754348057,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2020,103.484693064597,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2025,103.217731525906,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2030,102.949531696895,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2035,102.653473690048,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2040,102.350241462822,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2045,102.012912020583,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2050,101.667561628511,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2055,101.443143297229,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2060,101.279282534145,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2065,101.151840276158,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2070,101.04117668269,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2075,100.938049281766,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2080,100.835940093311,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2085,100.734510725718,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2090,100.633922570592,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2095,100.533954531156,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2100,100.47508025092,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2020,152.116120335985,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2025,150.125197458249,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2030,148.176930905207,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2035,146.0616366555,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2040,144.006689770523,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2045,141.755927368592,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2050,139.444884975318,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2055,138.094029442461,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2060,137.321680702703,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2065,136.908098211909,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2070,136.667722841677,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2075,136.503864568923,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2080,136.340887032322,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2085,136.177532174859,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2090,136.013274122516,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2095,135.848712010513,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","FCEV","H2 enduse",2100,135.747886344824,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2015,261.648453582391,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2020,251.088225372612,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2025,243.240645985449,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2030,235.659197739475,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2035,227.183301805687,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2040,218.900169566186,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2045,210.133352256228,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2050,201.459824076358,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2055,195.479378002144,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2060,191.480770939675,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2065,188.919599428212,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2070,187.14675010533,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2075,185.772556496557,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2080,184.41080135443,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2085,183.083988880796,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2090,181.778406381638,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2095,180.483553582019,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids","refined liquids enduse",2100,179.624163628405,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",1975,386.781778276992,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",1990,386.784738235975,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2005,386.783131373149,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2010,360.997831123744,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2015,355.875656460171,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2020,345.269503280469,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2025,326.608144216764,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2030,304.666267949186,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2035,278.801954042259,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2040,263.940021316258,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2045,250.079792043628,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2050,236.666818251376,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2055,227.661467677589,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2060,221.772965474953,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2065,218.024428973789,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2070,215.456608604396,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2075,213.487829173173,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2080,211.53806464759,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2085,209.647480582668,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2090,207.795450891789,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2095,205.964569938339,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2100,204.748730038929,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2015,340.235402635199,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2020,322.507497241499,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2025,307.446393956018,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2030,293.651196994004,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2035,279.241598619602,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2040,266.460797787563,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2045,253.755068238346,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2050,241.234053235054,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2055,233.166363799874,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2060,227.968188805971,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2065,224.602925149813,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2070,222.193562953295,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2075,220.240901599683,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2080,218.325053391622,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2085,216.451967903238,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2090,214.603109687596,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2095,212.763220295146,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2100,211.587072568756,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2015,108.702763318973,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2020,108.342928022573,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2025,108.062529692315,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2030,107.780702830488,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2035,107.469362142501,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2040,107.150861088963,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2045,106.797072766458,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2050,106.435179212272,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2055,106.202855450861,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2060,106.034296050276,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2065,105.903390252448,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2070,105.7890004448,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2075,105.682760310443,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2080,105.577259882617,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2085,105.471485247864,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2090,105.365273306907,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2095,105.259052348886,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2100,105.196822014178,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2020,158.764985029344,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2025,156.676987118542,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2030,154.62487338109,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2035,152.400740297185,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2040,150.243121036392,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2045,147.886344339908,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2050,145.473920639456,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2055,144.087712356236,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2060,143.303391801683,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2065,142.882338206837,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2070,142.634619774155,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2075,142.463324694956,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2080,142.293495918036,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2085,142.123504241261,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2090,141.95250597947,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2095,141.780987087923,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2100,141.678081693696,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2015,273.196245152977,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2020,262.194892362773,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2025,253.892990639129,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2030,245.846206010929,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2035,236.863663237504,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2040,228.235171597435,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2045,219.170201053859,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2050,210.197118622994,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2055,204.026021289553,"MJ/100km"
"SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2060,199.889561009502,"MJ/100km"
