"Model_year","Size","Technology","Material","Value"
"2006","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"2006","Car","PHEV40","Cast Aluminum","164.627254917073"
"2006","Car","PHEV40","Other","652.736228467843"
"2006","Car","PHEV40","Total","2040.0646625246"
"2006","Car","FCV","HSS/AHSS","360.112368787073"
"2006","Car","FCV","Cast Iron","15.0492700073554"
"2006","Car","FCV","Mild steel and other steels","636.547647066584"
"2006","Car","FCV","Wrought Aluminum","74.0564276702233"
"2006","Car","FCV","Cast Aluminum","117.305399049141"
"2006","Car","FCV","Other","799.426543399401"
"2006","Car","FCV","Total","2002.49765597978"
"2006","Light truck","ICEV-G","HSS/AHSS","266.859818019517"
"2006","Light truck","ICEV-G","Cast Iron","176.661200564934"
"2006","Light truck","ICEV-G","Mild steel and other steels","923.334973369237"
"2006","Light truck","ICEV-G","Wrought Aluminum","49.4763438813425"
"2006","Light truck","ICEV-G","Cast Aluminum","122.915098213928"
"2006","Light truck","ICEV-G","Other","619.11477953197"
"2006","Light truck","ICEV-G","Total","2158.36221573929"
"2006","Light truck","BEV100","HSS/AHSS","395.721208887632"
"2006","Light truck","BEV100","Cast Iron","16.5373806521717"
"2006","Light truck","BEV100","Mild steel and other steels","669.87667081952"
"2006","Light truck","BEV100","Wrought Aluminum","51.7341620400607"
"2006","Light truck","BEV100","Cast Aluminum","151.151410379155"
"2006","Light truck","BEV100","Other","910.285211643206"
"2006","Light truck","BEV100","Total","2195.30604442175"
"2006","Light truck","BEV300","HSS/AHSS","396.430882085148"
"2006","Light truck","BEV300","Cast Iron","16.5670382382257"
"2006","Light truck","BEV300","Mild steel and other steels","693.175061613204"
"2006","Light truck","BEV300","Wrought Aluminum","51.8269402716105"
"2006","Light truck","BEV300","Cast Aluminum","176.894274781197"
"2006","Light truck","BEV300","Other","1621.14108872979"
"2006","Light truck","BEV300","Total","2956.03528571917"
"2006","Light truck","FFV","HSS/AHSS","266.851396334531"
"2006","Light truck","FFV","Cast Iron","176.655625409441"
"2006","Light truck","FFV","Mild steel and other steels","923.305834339088"
"2006","Light truck","FFV","Wrought Aluminum","49.4747824841058"
"2006","Light truck","FFV","Cast Aluminum","122.911219202674"
"2006","Light truck","FFV","Other","619.095241222747"
"2006","Light truck","FFV","Total","2158.29410115088"
"2006","Light truck","ICEV-D","HSS/AHSS","259.790991088763"
"2006","Light truck","ICEV-D","Cast Iron","171.981637109332"
"2006","Light truck","ICEV-D","Mild steel and other steels","898.876832108784"
"2006","Light truck","ICEV-D","Wrought Aluminum","48.1657692333522"
"2006","Light truck","ICEV-D","Cast Aluminum","119.659210673798"
"2006","Light truck","ICEV-D","Other","602.715101006881"
"2006","Light truck","ICEV-D","Total","2101.1895433221"
"2006","Light truck","CNG","HSS/AHSS","392.668133239019"
"2006","Light truck","CNG","Cast Iron","121.013264463742"
"2006","Light truck","CNG","Mild steel and other steels","742.710459779416"
"2006","Light truck","CNG","Wrought Aluminum","58.4226013560277"
"2006","Light truck","CNG","Cast Aluminum","137.164922721696"
"2006","Light truck","CNG","Other","585.018195936627"
"2006","Light truck","CNG","Total","2036.99757749653"
"2006","Light truck","HEV","HSS/AHSS","396.36316095983"
"2006","Light truck","HEV","Cast Iron","86.6726218468701"
"2006","Light truck","HEV","Mild steel and other steels","830.53115861093"
"2006","Light truck","HEV","Wrought Aluminum","51.818086893305"
"2006","Light truck","HEV","Cast Aluminum","161.07319048439"
"2006","Light truck","HEV","Other","670.78924691619"
"2006","Light truck","HEV","Total","2197.24746571152"
"2006","Light truck","PHEV20","HSS/AHSS","396.533720706894"
"2006","Light truck","PHEV20","Cast Iron","84.5569219905413"
"2006","Light truck","PHEV20","Mild steel and other steels","844.062273305508"
"2006","Light truck","PHEV20","Wrought Aluminum","51.8403846863405"
"2006","Light truck","PHEV20","Cast Aluminum","161.321130524458"
"2006","Light truck","PHEV20","Other","684.451373487208"
"2006","Light truck","PHEV20","Total","2222.76580470095"
"2006","Light truck","PHEV40","HSS/AHSS","397.432152769139"
"2006","Light truck","PHEV40","Cast Iron","91.6386722784689"
"2006","Light truck","PHEV40","Mild steel and other steels","887.920574299165"
"2006","Light truck","PHEV40","Wrought Aluminum","51.9578400071142"
"2006","Light truck","PHEV40","Cast Aluminum","189.207459372682"
"2006","Light truck","PHEV40","Other","841.230448846504"
"2006","Light truck","PHEV40","Total","2459.38714757307"
"2006","Light truck","FCV","HSS/AHSS","429.456963167862"
"2006","Light truck","FCV","Cast Iron","17.9472141349122"
"2006","Light truck","FCV","Mild steel and other steels","754.06620971285"
"2006","Light truck","FCV","Wrought Aluminum","87.4958500718528"
"2006","Light truck","FCV","Cast Aluminum","131.958976296135"
"2006","Light truck","FCV","Other","928.772034682237"
"2006","Light truck","FCV","Total","2349.69724806585"
"2007","Car","ICEV-G","HSS/AHSS","204.670089087547"
"2007","Car","ICEV-G","Cast Iron","127.227353067784"
"2007","Car","ICEV-G","Mild steel and other steels","692.638351767496"
"2007","Car","ICEV-G","Wrought Aluminum","35.4936657469998"
"2007","Car","ICEV-G","Cast Aluminum","88.1776434759959"
"2007","Car","ICEV-G","Other","462.285720758881"
"2007","Car","ICEV-G","Total","1610.49282229421"
"2007","Car","BEV100","HSS/AHSS","329.672136102412"
"2007","Car","BEV100","Cast Iron","13.7771579654915"
"2007","Car","BEV100","Mild steel and other steels","575.493790445109"
"2007","Car","BEV100","Wrought Aluminum","45.3661741464988"
"2007","Car","BEV100","Cast Aluminum","131.350644849465"
"2007","Car","BEV100","Other","677.464565492958"
"2007","Car","BEV100","Total","1773.12446900193"
"2007","Car","BEV300","HSS/AHSS","330.283933228708"
"2007","Car","BEV300","Cast Iron","13.8027252632057"
"2007","Car","BEV300","Mild steel and other steels","593.074464245133"
"2007","Car","BEV300","Wrought Aluminum","45.4503637175621"
"2007","Car","BEV300","Cast Aluminum","150.619832159557"
"2007","Car","BEV300","Other","1201.78257790502"
"2007","Car","BEV300","Total","2335.01389651919"
"2007","Car","FFV","HSS/AHSS","204.695919311519"
"2007","Car","FFV","Cast Iron","127.243409693546"
"2007","Car","FFV","Mild steel and other steels","692.725765633575"
"2007","Car","FFV","Wrought Aluminum","35.498145196537"
"2007","Car","FFV","Cast Aluminum","88.1887718645674"
"2007","Car","FFV","Other","462.344063156442"
"2007","Car","FFV","Total","1610.69607324549"
"2007","Car","ICEV-D","HSS/AHSS","263.571942829648"
"2007","Car","ICEV-D","Cast Iron","163.842019020208"
"2007","Car","ICEV-D","Mild steel and other steels","891.972231348348"
"2007","Car","ICEV-D","Wrought Aluminum","45.7083615920118"
"2007","Car","ICEV-D","Cast Aluminum","113.55422235228"
"2007","Car","ICEV-D","Other","595.32658683069"
"2007","Car","ICEV-D","Total","2073.97536189921"
"2007","Car","CNG","HSS/AHSS","326.791134613074"
"2007","Car","CNG","Cast Iron","110.114404054405"
"2007","Car","CNG","Mild steel and other steels","634.90364075173"
"2007","Car","CNG","Wrought Aluminum","51.9917591014301"
"2007","Car","CNG","Cast Aluminum","126.130743315543"
"2007","Car","CNG","Other","511.06622389351"
"2007","Car","CNG","Total","1760.99790572969"
"2007","Car","HEV","HSS/AHSS","330.418600023242"
"2007","Car","HEV","Cast Iron","78.7474544626553"
"2007","Car","HEV","Mild steel and other steels","718.676349600353"
"2007","Car","HEV","Wrought Aluminum","45.4688952776546"
"2007","Car","HEV","Cast Aluminum","144.568895963767"
"2007","Car","HEV","Other","582.367611698081"
"2007","Car","HEV","Total","1900.24780702575"
"2007","Car","PHEV20","HSS/AHSS","330.550074498057"
"2007","Car","PHEV20","Cast Iron","76.46341577455"
"2007","Car","PHEV20","Mild steel and other steels","729.294317265094"
"2007","Car","PHEV20","Wrought Aluminum","45.4869872783536"
"2007","Car","PHEV20","Cast Aluminum","143.59415889208"
"2007","Car","PHEV20","Other","581.504626441672"
"2007","Car","PHEV20","Total","1906.8935801498"
"2007","Car","PHEV40","HSS/AHSS","331.338394983126"
"2007","Car","PHEV40","Cast Iron","82.2547124067843"
"2007","Car","PHEV40","Mild steel and other steels","763.512603553145"
"2007","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"2007","Car","PHEV40","Cast Aluminum","164.627254917073"
"2007","Car","PHEV40","Other","652.736228467843"
"2007","Car","PHEV40","Total","2040.0646625246"
"2007","Car","FCV","HSS/AHSS","360.112368787073"
"2007","Car","FCV","Cast Iron","15.0492700073554"
"2007","Car","FCV","Mild steel and other steels","636.547647066584"
"2007","Car","FCV","Wrought Aluminum","74.0564276702233"
"2007","Car","FCV","Cast Aluminum","117.305399049141"
"2007","Car","FCV","Other","799.426543399401"
"2007","Car","FCV","Total","2002.49765597978"
"2007","Light truck","ICEV-G","HSS/AHSS","280.77882773018"
"2007","Light truck","ICEV-G","Cast Iron","174.538190748067"
"2007","Light truck","ICEV-G","Mild steel and other steels","950.203253036425"
"2007","Light truck","ICEV-G","Wrought Aluminum","48.6923609830775"
"2007","Light truck","ICEV-G","Cast Aluminum","120.967433383046"
"2007","Light truck","ICEV-G","Other","634.191558374506"
"2007","Light truck","ICEV-G","Total","2209.37162204593"
"2007","Light truck","BEV100","HSS/AHSS","395.721208887632"
"2007","Light truck","BEV100","Cast Iron","16.5373806521717"
"2007","Light truck","BEV100","Mild steel and other steels","669.87667081952"
"2007","Light truck","BEV100","Wrought Aluminum","51.7341620400607"
"2007","Light truck","BEV100","Cast Aluminum","151.151410379155"
"2007","Light truck","BEV100","Other","910.285211643206"
"2007","Light truck","BEV100","Total","2195.30604442175"
"2007","Light truck","BEV300","HSS/AHSS","396.430882085148"
"2007","Light truck","BEV300","Cast Iron","16.5670382382257"
"2007","Light truck","BEV300","Mild steel and other steels","693.175061613204"
"2007","Light truck","BEV300","Wrought Aluminum","51.8269402716105"
"2007","Light truck","BEV300","Cast Aluminum","176.894274781197"
"2007","Light truck","BEV300","Other","1621.14108872979"
"2007","Light truck","BEV300","Total","2956.03528571917"
"2007","Light truck","FFV","HSS/AHSS","280.804902963768"
"2007","Light truck","FFV","Cast Iron","174.554399677104"
"2007","Light truck","FFV","Mild steel and other steels","950.291496056668"
"2007","Light truck","FFV","Wrought Aluminum","48.6968829219176"
"2007","Light truck","FFV","Cast Aluminum","120.978667328666"
"2007","Light truck","FFV","Other","634.250454172162"
"2007","Light truck","FFV","Total","2209.57680091071"
"2007","Light truck","ICEV-D","HSS/AHSS","299.834195272833"
"2007","Light truck","ICEV-D","Cast Iron","186.383419256999"
"2007","Light truck","ICEV-D","Mild steel and other steels","1014.68985401416"
"2007","Light truck","ICEV-D","Wrought Aluminum","51.9969222370467"
"2007","Light truck","ICEV-D","Cast Aluminum","129.177022839771"
"2007","Light truck","ICEV-D","Other","677.231674094651"
"2007","Light truck","ICEV-D","Total","2359.31308535615"
"2007","Light truck","CNG","HSS/AHSS","392.668133239019"
"2007","Light truck","CNG","Cast Iron","121.013264463742"
"2007","Light truck","CNG","Mild steel and other steels","742.710459779416"
"2007","Light truck","CNG","Wrought Aluminum","58.4226013560277"
"2007","Light truck","CNG","Cast Aluminum","137.164922721696"
"2007","Light truck","CNG","Other","585.018195936627"
"2007","Light truck","CNG","Total","2036.99757749653"
"2007","Light truck","HEV","HSS/AHSS","396.36316095983"
"2007","Light truck","HEV","Cast Iron","86.6726218468701"
"2007","Light truck","HEV","Mild steel and other steels","830.53115861093"
"2007","Light truck","HEV","Wrought Aluminum","51.818086893305"
"2007","Light truck","HEV","Cast Aluminum","161.07319048439"
"2007","Light truck","HEV","Other","670.78924691619"
"2007","Light truck","HEV","Total","2197.24746571152"
"2007","Light truck","PHEV20","HSS/AHSS","396.533720706894"
"2007","Light truck","PHEV20","Cast Iron","84.5569219905413"
"2007","Light truck","PHEV20","Mild steel and other steels","844.062273305508"
"2007","Light truck","PHEV20","Wrought Aluminum","51.8403846863405"
"2007","Light truck","PHEV20","Cast Aluminum","161.321130524458"
"2007","Light truck","PHEV20","Other","684.451373487208"
"2007","Light truck","PHEV20","Total","2222.76580470095"
"2007","Light truck","PHEV40","HSS/AHSS","397.432152769139"
"2007","Light truck","PHEV40","Cast Iron","91.6386722784689"
"2007","Light truck","PHEV40","Mild steel and other steels","887.920574299165"
"2007","Light truck","PHEV40","Wrought Aluminum","51.9578400071142"
"2007","Light truck","PHEV40","Cast Aluminum","189.207459372682"
"2007","Light truck","PHEV40","Other","841.230448846504"
"2007","Light truck","PHEV40","Total","2459.38714757307"
"2007","Light truck","FCV","HSS/AHSS","429.456963167862"
"2007","Light truck","FCV","Cast Iron","17.9472141349122"
"2007","Light truck","FCV","Mild steel and other steels","754.06620971285"
"2007","Light truck","FCV","Wrought Aluminum","87.4958500718528"
"2007","Light truck","FCV","Cast Aluminum","131.958976296135"
"2007","Light truck","FCV","Other","928.772034682237"
"2007","Light truck","FCV","Total","2349.69724806585"
"2008","Car","ICEV-G","HSS/AHSS","208.000714222041"
"2008","Car","ICEV-G","Cast Iron","119.709779685016"
"2008","Car","ICEV-G","Mild steel and other steels","691.21460620516"
"2008","Car","ICEV-G","Wrought Aluminum","35.9546929257069"
"2008","Car","ICEV-G","Cast Aluminum","89.3229827736202"
"2008","Car","ICEV-G","Other","474.464342259679"
"2008","Car","ICEV-G","Total","1618.66711968989"
"2008","Car","BEV100","HSS/AHSS","329.672136102412"
"2008","Car","BEV100","Cast Iron","13.7771579654915"
"2008","Car","BEV100","Mild steel and other steels","575.493790445109"
"2008","Car","BEV100","Wrought Aluminum","45.3661741464988"
"2008","Car","BEV100","Cast Aluminum","131.350644849465"
"2008","Car","BEV100","Other","677.464565492958"
"2008","Car","BEV100","Total","1773.12446900193"
"2008","Car","BEV300","HSS/AHSS","330.283933228708"
"2008","Car","BEV300","Cast Iron","13.8027252632057"
"2008","Car","BEV300","Mild steel and other steels","593.074464245133"
"2008","Car","BEV300","Wrought Aluminum","45.4503637175621"
"2008","Car","BEV300","Cast Aluminum","150.619832159557"
"2008","Car","BEV300","Other","1201.78257790502"
"2008","Car","BEV300","Total","2335.01389651919"
"2008","Car","FFV","HSS/AHSS","208.026293589824"
"2008","Car","FFV","Cast Iron","119.724501271398"
"2008","Car","FFV","Mild steel and other steels","691.299609916302"
"2008","Car","FFV","Wrought Aluminum","35.9591145370331"
"2008","Car","FFV","Cast Aluminum","89.3339674735353"
"2008","Car","FFV","Other","474.522690606971"
"2008","Car","FFV","Total","1618.86617901393"
"2008","Car","ICEV-D","HSS/AHSS","254.029098321922"
"2008","Car","ICEV-D","Cast Iron","146.200302760683"
"2008","Car","ICEV-D","Mild steel and other steels","844.173174202654"
"2008","Car","ICEV-D","Wrought Aluminum","43.9110906831255"
"2008","Car","ICEV-D","Cast Aluminum","109.089225285953"
"2008","Car","ICEV-D","Other","579.458342251011"
"2008","Car","ICEV-D","Total","1976.86123548221"
"2008","Car","CNG","HSS/AHSS","326.791134613074"
"2008","Car","CNG","Cast Iron","110.114404054405"
"2008","Car","CNG","Mild steel and other steels","634.90364075173"
"2008","Car","CNG","Wrought Aluminum","51.9917591014301"
"2008","Car","CNG","Cast Aluminum","126.130743315543"
"2008","Car","CNG","Other","511.06622389351"
"2008","Car","CNG","Total","1760.99790572969"
"2008","Car","HEV","HSS/AHSS","330.418600023242"
"2008","Car","HEV","Cast Iron","78.7474544626553"
"2008","Car","HEV","Mild steel and other steels","718.676349600353"
"2008","Car","HEV","Wrought Aluminum","45.4688952776546"
"2008","Car","HEV","Cast Aluminum","144.568895963767"
"2008","Car","HEV","Other","582.367611698081"
"2008","Car","HEV","Total","1900.24780702575"
"2008","Car","PHEV20","HSS/AHSS","330.550074498057"
"2008","Car","PHEV20","Cast Iron","76.46341577455"
"2008","Car","PHEV20","Mild steel and other steels","729.294317265094"
"2008","Car","PHEV20","Wrought Aluminum","45.4869872783536"
"2008","Car","PHEV20","Cast Aluminum","143.59415889208"
"2008","Car","PHEV20","Other","581.504626441672"
"2008","Car","PHEV20","Total","1906.8935801498"
"2008","Car","PHEV40","HSS/AHSS","331.338394983126"
"2008","Car","PHEV40","Cast Iron","82.2547124067843"
"2008","Car","PHEV40","Mild steel and other steels","763.512603553145"
"2008","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"2008","Car","PHEV40","Cast Aluminum","164.627254917073"
"2008","Car","PHEV40","Other","652.736228467843"
"2008","Car","PHEV40","Total","2040.0646625246"
"2008","Car","FCV","HSS/AHSS","360.112368787073"
"2008","Car","FCV","Cast Iron","15.0492700073554"
"2008","Car","FCV","Mild steel and other steels","636.547647066584"
"2008","Car","FCV","Wrought Aluminum","74.0564276702233"
"2008","Car","FCV","Cast Aluminum","117.305399049141"
"2008","Car","FCV","Other","799.426543399401"
"2008","Car","FCV","Total","2002.49765597978"
"2008","Light truck","ICEV-G","HSS/AHSS","281.857910634163"
"2008","Light truck","ICEV-G","Cast Iron","162.216502528333"
"2008","Light truck","ICEV-G","Mild steel and other steels","936.652094842459"
"2008","Light truck","ICEV-G","Wrought Aluminum","48.7215376323876"
"2008","Light truck","ICEV-G","Cast Aluminum","121.039917532726"
"2008","Light truck","ICEV-G","Other","642.937831631515"
"2008","Light truck","ICEV-G","Total","2193.42579699501"
"2008","Light truck","BEV100","HSS/AHSS","395.721208887632"
"2008","Light truck","BEV100","Cast Iron","16.5373806521717"
"2008","Light truck","BEV100","Mild steel and other steels","669.87667081952"
"2008","Light truck","BEV100","Wrought Aluminum","51.7341620400607"
"2008","Light truck","BEV100","Cast Aluminum","151.151410379155"
"2008","Light truck","BEV100","Other","910.285211643206"
"2008","Light truck","BEV100","Total","2195.30604442175"
"2008","Light truck","BEV300","HSS/AHSS","396.430882085148"
"2008","Light truck","BEV300","Cast Iron","16.5670382382257"
"2008","Light truck","BEV300","Mild steel and other steels","693.175061613204"
"2008","Light truck","BEV300","Wrought Aluminum","51.8269402716105"
"2008","Light truck","BEV300","Cast Aluminum","176.894274781197"
"2008","Light truck","BEV300","Other","1621.14108872979"
"2008","Light truck","BEV300","Total","2956.03528571917"
"2008","Light truck","FFV","HSS/AHSS","281.936007792312"
"2008","Light truck","FFV","Cast Iron","162.261449458592"
"2008","Light truck","FFV","Mild steel and other steels","936.911622299456"
"2008","Light truck","FFV","Wrought Aluminum","48.73503739055"
"2008","Light truck","FFV","Cast Aluminum","121.07345525945"
"2008","Light truck","FFV","Other","643.115976773526"
"2008","Light truck","FFV","Total","2194.03355116792"
"2008","Light truck","ICEV-D","HSS/AHSS","314.755535402638"
"2008","Light truck","ICEV-D","Cast Iron","181.149934694294"
"2008","Light truck","ICEV-D","Mild steel and other steels","1045.97536728638"
"2008","Light truck","ICEV-D","Wrought Aluminum","54.4081719353495"
"2008","Light truck","ICEV-D","Cast Aluminum","135.167340034509"
"2008","Light truck","ICEV-D","Other","717.979640771736"
"2008","Light truck","ICEV-D","Total","2449.43599257434"
"2008","Light truck","CNG","HSS/AHSS","392.668133239019"
"2008","Light truck","CNG","Cast Iron","121.013264463742"
"2008","Light truck","CNG","Mild steel and other steels","742.710459779416"
"2008","Light truck","CNG","Wrought Aluminum","58.4226013560277"
"2008","Light truck","CNG","Cast Aluminum","137.164922721696"
"2008","Light truck","CNG","Other","585.018195936627"
"2008","Light truck","CNG","Total","2036.99757749653"
"2008","Light truck","HEV","HSS/AHSS","396.36316095983"
"2008","Light truck","HEV","Cast Iron","86.6726218468701"
"2008","Light truck","HEV","Mild steel and other steels","830.53115861093"
"2008","Light truck","HEV","Wrought Aluminum","51.818086893305"
"2008","Light truck","HEV","Cast Aluminum","161.07319048439"
"2008","Light truck","HEV","Other","670.78924691619"
"2008","Light truck","HEV","Total","2197.24746571152"
"2008","Light truck","PHEV20","HSS/AHSS","396.533720706894"
"2008","Light truck","PHEV20","Cast Iron","84.5569219905413"
"2008","Light truck","PHEV20","Mild steel and other steels","844.062273305508"
"2008","Light truck","PHEV20","Wrought Aluminum","51.8403846863405"
"2008","Light truck","PHEV20","Cast Aluminum","161.321130524458"
"2008","Light truck","PHEV20","Other","684.451373487208"
"2008","Light truck","PHEV20","Total","2222.76580470095"
"2008","Light truck","PHEV40","HSS/AHSS","397.432152769139"
"2008","Light truck","PHEV40","Cast Iron","91.6386722784689"
"2008","Light truck","PHEV40","Mild steel and other steels","887.920574299165"
"2008","Light truck","PHEV40","Wrought Aluminum","51.9578400071142"
"2008","Light truck","PHEV40","Cast Aluminum","189.207459372682"
"2008","Light truck","PHEV40","Other","841.230448846504"
"2008","Light truck","PHEV40","Total","2459.38714757307"
"2008","Light truck","FCV","HSS/AHSS","429.456963167862"
"2008","Light truck","FCV","Cast Iron","17.9472141349122"
"2008","Light truck","FCV","Mild steel and other steels","754.06620971285"
"2008","Light truck","FCV","Wrought Aluminum","87.4958500718528"
"2008","Light truck","FCV","Cast Aluminum","131.958976296135"
"2008","Light truck","FCV","Other","928.772034682237"
"2008","Light truck","FCV","Total","2349.69724806585"
"2009","Car","ICEV-G","HSS/AHSS","212.568711236589"
"2009","Car","ICEV-G","Cast Iron","83.5670881805924"
"2009","Car","ICEV-G","Mild steel and other steels","649.470431968506"
"2009","Car","ICEV-G","Wrought Aluminum","37.7220217500833"
"2009","Car","ICEV-G","Cast Aluminum","93.7135941038656"
"2009","Car","ICEV-G","Other","511.138505039903"
"2009","Car","ICEV-G","Total","1588.18035227954"
"2009","Car","BEV100","HSS/AHSS","329.672136102412"
"2009","Car","BEV100","Cast Iron","13.7771579654915"
"2009","Car","BEV100","Mild steel and other steels","575.493790445109"
"2009","Car","BEV100","Wrought Aluminum","45.3661741464988"
"2009","Car","BEV100","Cast Aluminum","131.350644849465"
"2009","Car","BEV100","Other","677.464565492958"
"2009","Car","BEV100","Total","1773.12446900193"
"2009","Car","BEV300","HSS/AHSS","330.283933228708"
"2009","Car","BEV300","Cast Iron","13.8027252632057"
"2009","Car","BEV300","Mild steel and other steels","593.074464245133"
"2009","Car","BEV300","Wrought Aluminum","45.4503637175621"
"2009","Car","BEV300","Cast Aluminum","150.619832159557"
"2009","Car","BEV300","Other","1201.78257790502"
"2009","Car","BEV300","Total","2335.01389651919"
"2009","Car","FFV","HSS/AHSS","212.586357882356"
"2009","Car","FFV","Cast Iron","83.5740256023525"
"2009","Car","FFV","Mild steel and other steels","649.524348533093"
"2009","Car","FFV","Wrought Aluminum","37.7251532888293"
"2009","Car","FFV","Cast Aluminum","93.7213738499487"
"2009","Car","FFV","Other","511.180937814151"
"2009","Car","FFV","Total","1588.31219697073"
"2009","Car","ICEV-D","HSS/AHSS","215.284584362009"
"2009","Car","ICEV-D","Cast Iron","84.6347787529207"
"2009","Car","ICEV-D","Mild steel and other steels","657.768357291932"
"2009","Car","ICEV-D","Wrought Aluminum","38.2039752065049"
"2009","Car","ICEV-D","Cast Aluminum","94.9109209834078"
"2009","Car","ICEV-D","Other","517.669039666235"
"2009","Car","ICEV-D","Total","1608.47165626301"
"2009","Car","CNG","HSS/AHSS","326.791134613074"
"2009","Car","CNG","Cast Iron","110.114404054405"
"2009","Car","CNG","Mild steel and other steels","634.90364075173"
"2009","Car","CNG","Wrought Aluminum","51.9917591014301"
"2009","Car","CNG","Cast Aluminum","126.130743315543"
"2009","Car","CNG","Other","511.06622389351"
"2009","Car","CNG","Total","1760.99790572969"
"2009","Car","HEV","HSS/AHSS","330.418600023242"
"2009","Car","HEV","Cast Iron","78.7474544626553"
"2009","Car","HEV","Mild steel and other steels","718.676349600353"
"2009","Car","HEV","Wrought Aluminum","45.4688952776546"
"2009","Car","HEV","Cast Aluminum","144.568895963767"
"2009","Car","HEV","Other","582.367611698081"
"2009","Car","HEV","Total","1900.24780702575"
"2009","Car","PHEV20","HSS/AHSS","330.550074498057"
"2009","Car","PHEV20","Cast Iron","76.46341577455"
"2009","Car","PHEV20","Mild steel and other steels","729.294317265094"
"2009","Car","PHEV20","Wrought Aluminum","45.4869872783536"
"2009","Car","PHEV20","Cast Aluminum","143.59415889208"
"2009","Car","PHEV20","Other","581.504626441672"
"2009","Car","PHEV20","Total","1906.8935801498"
"2009","Car","PHEV40","HSS/AHSS","331.338394983126"
"2009","Car","PHEV40","Cast Iron","82.2547124067843"
"2009","Car","PHEV40","Mild steel and other steels","763.512603553145"
"2009","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"2009","Car","PHEV40","Cast Aluminum","164.627254917073"
"2009","Car","PHEV40","Other","652.736228467843"
"2009","Car","PHEV40","Total","2040.0646625246"
"2009","Car","FCV","HSS/AHSS","360.112368787073"
"2009","Car","FCV","Cast Iron","15.0492700073554"
"2009","Car","FCV","Mild steel and other steels","636.547647066584"
"2009","Car","FCV","Wrought Aluminum","74.0564276702233"
"2009","Car","FCV","Cast Aluminum","117.305399049141"
"2009","Car","FCV","Other","799.426543399401"
"2009","Car","FCV","Total","2002.49765597978"
"2009","Light truck","ICEV-G","HSS/AHSS","288.400409824382"
"2009","Light truck","ICEV-G","Cast Iron","113.378786270614"
"2009","Light truck","ICEV-G","Mild steel and other steels","881.162319980677"
"2009","Light truck","ICEV-G","Wrought Aluminum","51.1789645279446"
"2009","Light truck","ICEV-G","Cast Aluminum","127.14495368789"
"2009","Light truck","ICEV-G","Other","693.481902736192"
"2009","Light truck","ICEV-G","Total","2154.7473370277"
"2009","Light truck","BEV100","HSS/AHSS","395.721208887632"
"2009","Light truck","BEV100","Cast Iron","16.5373806521717"
"2009","Light truck","BEV100","Mild steel and other steels","669.87667081952"
"2009","Light truck","BEV100","Wrought Aluminum","51.7341620400607"
"2009","Light truck","BEV100","Cast Aluminum","151.151410379155"
"2009","Light truck","BEV100","Other","910.285211643206"
"2009","Light truck","BEV100","Total","2195.30604442175"
"2009","Light truck","BEV300","HSS/AHSS","396.430882085148"
"2009","Light truck","BEV300","Cast Iron","16.5670382382257"
"2009","Light truck","BEV300","Mild steel and other steels","693.175061613204"
"2009","Light truck","BEV300","Wrought Aluminum","51.8269402716105"
"2009","Light truck","BEV300","Cast Aluminum","176.894274781197"
"2009","Light truck","BEV300","Other","1621.14108872979"
"2009","Light truck","BEV300","Total","2956.03528571917"
"2009","Light truck","FFV","HSS/AHSS","288.556270980397"
"2009","Light truck","FFV","Cast Iron","113.440059930753"
"2009","Light truck","FFV","Mild steel and other steels","881.63852935192"
"2009","Light truck","FFV","Wrought Aluminum","51.2066233394553"
"2009","Light truck","FFV","Cast Aluminum","127.213667041922"
"2009","Light truck","FFV","Other","693.856683379193"
"2009","Light truck","FFV","Total","2155.91183402364"
"2009","Light truck","ICEV-D","HSS/AHSS","334.764401171065"
"2009","Light truck","ICEV-D","Cast Iron","131.605851442779"
"2009","Light truck","ICEV-D","Mild steel and other steels","1022.8202399659"
"2009","Light truck","ICEV-D","Wrought Aluminum","59.4066264440657"
"2009","Light truck","ICEV-D","Cast Aluminum","147.585103326198"
"2009","Light truck","ICEV-D","Other","804.967836328036"
"2009","Light truck","ICEV-D","Total","2501.15005867804"
"2009","Light truck","CNG","HSS/AHSS","392.668133239019"
"2009","Light truck","CNG","Cast Iron","121.013264463742"
"2009","Light truck","CNG","Mild steel and other steels","742.710459779416"
"2009","Light truck","CNG","Wrought Aluminum","58.4226013560277"
"2009","Light truck","CNG","Cast Aluminum","137.164922721696"
"2009","Light truck","CNG","Other","585.018195936627"
"2009","Light truck","CNG","Total","2036.99757749653"
"2009","Light truck","HEV","HSS/AHSS","396.36316095983"
"2009","Light truck","HEV","Cast Iron","86.6726218468701"
"2009","Light truck","HEV","Mild steel and other steels","830.53115861093"
"2009","Light truck","HEV","Wrought Aluminum","51.818086893305"
"2009","Light truck","HEV","Cast Aluminum","161.07319048439"
"2009","Light truck","HEV","Other","670.78924691619"
"2009","Light truck","HEV","Total","2197.24746571152"
"2009","Light truck","PHEV20","HSS/AHSS","396.533720706894"
"2009","Light truck","PHEV20","Cast Iron","84.5569219905413"
