"Year","Source","Region","Aeo_year","Aeo_case","Mix"
2046,"Renewable","NWPP",2021,"REF",0.75867400540497
2047,"Renewable","NWPP",2021,"REF",0.763694586164321
2048,"Renewable","NWPP",2021,"REF",0.754945550138285
2049,"Renewable","NWPP",2021,"REF",0.745237987451683
2050,"Renewable","NWPP",2021,"REF",0.741041767533563
2020,"Coal","NYCW",2021,"REF",0
2021,"Coal","NYCW",2021,"REF",0
2022,"Coal","NYCW",2021,"REF",0
2023,"Coal","NYCW",2021,"REF",0
2024,"Coal","NYCW",2021,"REF",0
2025,"Coal","NYCW",2021,"REF",0
2026,"Coal","NYCW",2021,"REF",0
2027,"Coal","NYCW",2021,"REF",0
2028,"Coal","NYCW",2021,"REF",0
2029,"Coal","NYCW",2021,"REF",0
2030,"Coal","NYCW",2021,"REF",0
2031,"Coal","NYCW",2021,"REF",0
2032,"Coal","NYCW",2021,"REF",0
2033,"Coal","NYCW",2021,"REF",0
2034,"Coal","NYCW",2021,"REF",0
2035,"Coal","NYCW",2021,"REF",0
2036,"Coal","NYCW",2021,"REF",0
2037,"Coal","NYCW",2021,"REF",0
2038,"Coal","NYCW",2021,"REF",0
2039,"Coal","NYCW",2021,"REF",0
2040,"Coal","NYCW",2021,"REF",0
2041,"Coal","NYCW",2021,"REF",0
2042,"Coal","NYCW",2021,"REF",0
2043,"Coal","NYCW",2021,"REF",0
2044,"Coal","NYCW",2021,"REF",0
2045,"Coal","NYCW",2021,"REF",0
2046,"Coal","NYCW",2021,"REF",0
2047,"Coal","NYCW",2021,"REF",0
2048,"Coal","NYCW",2021,"REF",0
2049,"Coal","NYCW",2021,"REF",0
2050,"Coal","NYCW",2021,"REF",0
2020,"Natural Gas","NYCW",2021,"REF",0.699025059741963
2021,"Natural Gas","NYCW",2021,"REF",0.83726355765758
2022,"Natural Gas","NYCW",2021,"REF",0.875563485216244
2023,"Natural Gas","NYCW",2021,"REF",0.837396119336503
2024,"Natural Gas","NYCW",2021,"REF",0.832813247808734
2025,"Natural Gas","NYCW",2021,"REF",0.828601278745977
2026,"Natural Gas","NYCW",2021,"REF",0.795550825731351
2027,"Natural Gas","NYCW",2021,"REF",0.765566939795345
2028,"Natural Gas","NYCW",2021,"REF",0.749305818417762
2029,"Natural Gas","NYCW",2021,"REF",0.712709802287391
2030,"Natural Gas","NYCW",2021,"REF",0.697800553320402
2031,"Natural Gas","NYCW",2021,"REF",0.644347988678109
2032,"Natural Gas","NYCW",2021,"REF",0.644850973820288
2033,"Natural Gas","NYCW",2021,"REF",0.634833898915459
2034,"Natural Gas","NYCW",2021,"REF",0.622384971957746
2035,"Natural Gas","NYCW",2021,"REF",0.392208952718002
2036,"Natural Gas","NYCW",2021,"REF",0.340703927705134
2037,"Natural Gas","NYCW",2021,"REF",0.333014257695726
2038,"Natural Gas","NYCW",2021,"REF",0.322540947528828
2039,"Natural Gas","NYCW",2021,"REF",0.324484640357822
2040,"Natural Gas","NYCW",2021,"REF",0.325678112151505
2041,"Natural Gas","NYCW",2021,"REF",0.331507573782024
2042,"Natural Gas","NYCW",2021,"REF",0.337404346998715
2043,"Natural Gas","NYCW",2021,"REF",0.336658032529853
2044,"Natural Gas","NYCW",2021,"REF",0.352346934920118
2045,"Natural Gas","NYCW",2021,"REF",0.358278575231544
2046,"Natural Gas","NYCW",2021,"REF",0.346132894766171
2047,"Natural Gas","NYCW",2021,"REF",0.363106399460553
2048,"Natural Gas","NYCW",2021,"REF",0.363253377028934
2049,"Natural Gas","NYCW",2021,"REF",0.359932057846529
2050,"Natural Gas","NYCW",2021,"REF",0.360329143272929
2020,"Nuclear","NYCW",2021,"REF",0.265911382501399
2021,"Nuclear","NYCW",2021,"REF",0.119438543040378
2022,"Nuclear","NYCW",2021,"REF",0
2023,"Nuclear","NYCW",2021,"REF",0
2024,"Nuclear","NYCW",2021,"REF",0
2025,"Nuclear","NYCW",2021,"REF",0
2026,"Nuclear","NYCW",2021,"REF",0
2027,"Nuclear","NYCW",2021,"REF",0
2028,"Nuclear","NYCW",2021,"REF",0
2029,"Nuclear","NYCW",2021,"REF",0
2030,"Nuclear","NYCW",2021,"REF",0
2031,"Nuclear","NYCW",2021,"REF",0
2032,"Nuclear","NYCW",2021,"REF",0
2033,"Nuclear","NYCW",2021,"REF",0
2034,"Nuclear","NYCW",2021,"REF",0
2035,"Nuclear","NYCW",2021,"REF",0
2036,"Nuclear","NYCW",2021,"REF",0
2037,"Nuclear","NYCW",2021,"REF",0
2038,"Nuclear","NYCW",2021,"REF",0
2039,"Nuclear","NYCW",2021,"REF",0
2040,"Nuclear","NYCW",2021,"REF",0
2041,"Nuclear","NYCW",2021,"REF",0
2042,"Nuclear","NYCW",2021,"REF",0
2043,"Nuclear","NYCW",2021,"REF",0
2044,"Nuclear","NYCW",2021,"REF",0
2045,"Nuclear","NYCW",2021,"REF",0
2046,"Nuclear","NYCW",2021,"REF",0
2047,"Nuclear","NYCW",2021,"REF",0
2048,"Nuclear","NYCW",2021,"REF",0
2049,"Nuclear","NYCW",2021,"REF",0
2050,"Nuclear","NYCW",2021,"REF",0
2020,"Other","NYCW",2021,"REF",0.00585992495943822
2021,"Other","NYCW",2021,"REF",0.00804252589759257
2022,"Other","NYCW",2021,"REF",0.0107498503151108
2023,"Other","NYCW",2021,"REF",0.00739086318486549
2024,"Other","NYCW",2021,"REF",0.00653180092961257
2025,"Other","NYCW",2021,"REF",0.00660314727623145
2026,"Other","NYCW",2021,"REF",0.00657307663853432
2027,"Other","NYCW",2021,"REF",0.00727506411949049
2028,"Other","NYCW",2021,"REF",0.00754674933141726
2029,"Other","NYCW",2021,"REF",0.00819248545102271
2030,"Other","NYCW",2021,"REF",0.00578653809963818
2031,"Other","NYCW",2021,"REF",0.00200791431431047
2032,"Other","NYCW",2021,"REF",0.00201548513895954
2033,"Other","NYCW",2021,"REF",0.00209030267656508
2034,"Other","NYCW",2021,"REF",0.00219527460866179
2035,"Other","NYCW",2021,"REF",0.00170204219289971
2036,"Other","NYCW",2021,"REF",0.00151361037653052
2037,"Other","NYCW",2021,"REF",0.00153004822430167
2038,"Other","NYCW",2021,"REF",0.000672686468790666
2039,"Other","NYCW",2021,"REF",0.000718750824361405
2040,"Other","NYCW",2021,"REF",0.000755616190512357
2041,"Other","NYCW",2021,"REF",0.000785944259501104
2042,"Other","NYCW",2021,"REF",0.000848815590401352
2043,"Other","NYCW",2021,"REF",0.000956651728423256
2044,"Other","NYCW",2021,"REF",0.000962708027720596
2045,"Other","NYCW",2021,"REF",0.000993389873716559
2046,"Other","NYCW",2021,"REF",0.00106769199063907
2047,"Other","NYCW",2021,"REF",0.00110634966745992
2048,"Other","NYCW",2021,"REF",0.00120717468143539
2049,"Other","NYCW",2021,"REF",0.00133945996519607
2050,"Other","NYCW",2021,"REF",0.00147280036040249
2020,"Renewable","NYCW",2021,"REF",0.0292036327971992
2021,"Renewable","NYCW",2021,"REF",0.0352553734044503
2022,"Renewable","NYCW",2021,"REF",0.113686664468645
2023,"Renewable","NYCW",2021,"REF",0.155213017478631
2024,"Renewable","NYCW",2021,"REF",0.160654951261653
2025,"Renewable","NYCW",2021,"REF",0.164795573977791
2026,"Renewable","NYCW",2021,"REF",0.197876097630115
2027,"Renewable","NYCW",2021,"REF",0.227157996085164
2028,"Renewable","NYCW",2021,"REF",0.243147432250821
2029,"Renewable","NYCW",2021,"REF",0.279097712261587
2030,"Renewable","NYCW",2021,"REF",0.29641290857996
2031,"Renewable","NYCW",2021,"REF",0.35364409700758
2032,"Renewable","NYCW",2021,"REF",0.353133541040752
2033,"Renewable","NYCW",2021,"REF",0.363075798407976
2034,"Renewable","NYCW",2021,"REF",0.375419753433592
2035,"Renewable","NYCW",2021,"REF",0.606089005089098
2036,"Renewable","NYCW",2021,"REF",0.657782461918336
2037,"Renewable","NYCW",2021,"REF",0.665455694079972
2038,"Renewable","NYCW",2021,"REF",0.676786366002381
2039,"Renewable","NYCW",2021,"REF",0.674796608817817
2040,"Renewable","NYCW",2021,"REF",0.673566271657983
2041,"Renewable","NYCW",2021,"REF",0.667706481958475
2042,"Renewable","NYCW",2021,"REF",0.661746837410884
2043,"Renewable","NYCW",2021,"REF",0.662385315741724
2044,"Renewable","NYCW",2021,"REF",0.646690357052161
2045,"Renewable","NYCW",2021,"REF",0.640728034894739
2046,"Renewable","NYCW",2021,"REF",0.65279941324319
2047,"Renewable","NYCW",2021,"REF",0.635787250871987
2048,"Renewable","NYCW",2021,"REF",0.635539448289631
2049,"Renewable","NYCW",2021,"REF",0.638728482188275
2050,"Renewable","NYCW",2021,"REF",0.638198056366668
2020,"Coal","NYUP",2021,"REF",0.00198698911777783
2021,"Coal","NYUP",2021,"REF",0
2022,"Coal","NYUP",2021,"REF",0
2023,"Coal","NYUP",2021,"REF",0
2024,"Coal","NYUP",2021,"REF",0
2025,"Coal","NYUP",2021,"REF",0
2026,"Coal","NYUP",2021,"REF",0
2027,"Coal","NYUP",2021,"REF",0
2028,"Coal","NYUP",2021,"REF",0
2029,"Coal","NYUP",2021,"REF",0
2030,"Coal","NYUP",2021,"REF",0
2031,"Coal","NYUP",2021,"REF",0
2032,"Coal","NYUP",2021,"REF",0
2033,"Coal","NYUP",2021,"REF",0
2034,"Coal","NYUP",2021,"REF",0
2035,"Coal","NYUP",2021,"REF",0
2036,"Coal","NYUP",2021,"REF",0
2037,"Coal","NYUP",2021,"REF",0
2038,"Coal","NYUP",2021,"REF",0
2039,"Coal","NYUP",2021,"REF",0
2040,"Coal","NYUP",2021,"REF",0
2041,"Coal","NYUP",2021,"REF",0
2042,"Coal","NYUP",2021,"REF",0
2043,"Coal","NYUP",2021,"REF",0
2044,"Coal","NYUP",2021,"REF",0
2045,"Coal","NYUP",2021,"REF",0
2046,"Coal","NYUP",2021,"REF",0
2047,"Coal","NYUP",2021,"REF",0
2048,"Coal","NYUP",2021,"REF",0
2049,"Coal","NYUP",2021,"REF",0
2050,"Coal","NYUP",2021,"REF",0
2020,"Natural Gas","NYUP",2021,"REF",0.257995170973915
2021,"Natural Gas","NYUP",2021,"REF",0.256016301753114
2022,"Natural Gas","NYUP",2021,"REF",0.243091846664817
2023,"Natural Gas","NYUP",2021,"REF",0.211897645741821
2024,"Natural Gas","NYUP",2021,"REF",0.184091299780299
2025,"Natural Gas","NYUP",2021,"REF",0.18532902450587
2026,"Natural Gas","NYUP",2021,"REF",0.16272382297114
2027,"Natural Gas","NYUP",2021,"REF",0.141606774823176
2028,"Natural Gas","NYUP",2021,"REF",0.138952922665061
2029,"Natural Gas","NYUP",2021,"REF",0.124899580423156
2030,"Natural Gas","NYUP",2021,"REF",0.163318960955656
2031,"Natural Gas","NYUP",2021,"REF",0.142156017216502
2032,"Natural Gas","NYUP",2021,"REF",0.141813635689347
2033,"Natural Gas","NYUP",2021,"REF",0.135406757196421
2034,"Natural Gas","NYUP",2021,"REF",0.135492174008427
2035,"Natural Gas","NYUP",2021,"REF",0.127413010788682
2036,"Natural Gas","NYUP",2021,"REF",0.129497146572609
2037,"Natural Gas","NYUP",2021,"REF",0.130824200393977
2038,"Natural Gas","NYUP",2021,"REF",0.131229320399293
2039,"Natural Gas","NYUP",2021,"REF",0.131565525438501
2040,"Natural Gas","NYUP",2021,"REF",0.131576990869412
2041,"Natural Gas","NYUP",2021,"REF",0.132866406668609
2042,"Natural Gas","NYUP",2021,"REF",0.139774559013659
2043,"Natural Gas","NYUP",2021,"REF",0.140696493976508
2044,"Natural Gas","NYUP",2021,"REF",0.138541867398674
2045,"Natural Gas","NYUP",2021,"REF",0.13552649859801
2046,"Natural Gas","NYUP",2021,"REF",0.134652802927255
2047,"Natural Gas","NYUP",2021,"REF",0.139135139356609
2048,"Natural Gas","NYUP",2021,"REF",0.140474081176608
2049,"Natural Gas","NYUP",2021,"REF",0.13977082705537
2050,"Natural Gas","NYUP",2021,"REF",0.144911712145819
2020,"Nuclear","NYUP",2021,"REF",0.327529087370143
2021,"Nuclear","NYUP",2021,"REF",0.317367802475024
2022,"Nuclear","NYUP",2021,"REF",0.310769860240482
2023,"Nuclear","NYUP",2021,"REF",0.323172010984372
2024,"Nuclear","NYUP",2021,"REF",0.334564479134259
2025,"Nuclear","NYUP",2021,"REF",0.334321758828227
2026,"Nuclear","NYUP",2021,"REF",0.343700020113241
2027,"Nuclear","NYUP",2021,"REF",0.352220282093545
2028,"Nuclear","NYUP",2021,"REF",0.353358060246155
2029,"Nuclear","NYUP",2021,"REF",0.330518975079616
2030,"Nuclear","NYUP",2021,"REF",0.30907330969199
2031,"Nuclear","NYUP",2021,"REF",0.317271357230141
2032,"Nuclear","NYUP",2021,"REF",0.317464956951853
2033,"Nuclear","NYUP",2021,"REF",0.319958943339176
2034,"Nuclear","NYUP",2021,"REF",0.319905309072081
2035,"Nuclear","NYUP",2021,"REF",0.323007659230718
2036,"Nuclear","NYUP",2021,"REF",0.322207351674558
2037,"Nuclear","NYUP",2021,"REF",0.321520290893812
2038,"Nuclear","NYUP",2021,"REF",0.321303293944428
2039,"Nuclear","NYUP",2021,"REF",0.321103337220443
2040,"Nuclear","NYUP",2021,"REF",0.320992083694503
2041,"Nuclear","NYUP",2021,"REF",0.32048643745544
2042,"Nuclear","NYUP",2021,"REF",0.317888659430105
2043,"Nuclear","NYUP",2021,"REF",0.317650169413298
2044,"Nuclear","NYUP",2021,"REF",0.318550113440748
2045,"Nuclear","NYUP",2021,"REF",0.319118687542531
2046,"Nuclear","NYUP",2021,"REF",0.318778649751313
2047,"Nuclear","NYUP",2021,"REF",0.31653697230591
2048,"Nuclear","NYUP",2021,"REF",0.31555220573801
2049,"Nuclear","NYUP",2021,"REF",0.314987392046913
2050,"Nuclear","NYUP",2021,"REF",0.311975990356029
2020,"Other","NYUP",2021,"REF",0.000143901686075516
2021,"Other","NYUP",2021,"REF",0.000109224053667991
2022,"Other","NYUP",2021,"REF",0.000111929584766632
2023,"Other","NYUP",2021,"REF",0.000113186574489934
2024,"Other","NYUP",2021,"REF",3.74970137053614e-05
2025,"Other","NYUP",2021,"REF",6.25520939737436e-05
2026,"Other","NYUP",2021,"REF",3.93294710520943e-05
2027,"Other","NYUP",2021,"REF",5.12836148979872e-05
2028,"Other","NYUP",2021,"REF",4.35389989477512e-05
2029,"Other","NYUP",2021,"REF",5.61182070316684e-05
2030,"Other","NYUP",2021,"REF",5.26814871266929e-05
2031,"Other","NYUP",2021,"REF",5.42537797285814e-05
2032,"Other","NYUP",2021,"REF",5.44035813100382e-05
2033,"Other","NYUP",2021,"REF",6.72038133941811e-05
2034,"Other","NYUP",2021,"REF",7.93869255013618e-05
2035,"Other","NYUP",2021,"REF",9.71119010854437e-05
2036,"Other","NYUP",2021,"REF",0.00014682887587815
2037,"Other","NYUP",2021,"REF",0.000201188852026787
2038,"Other","NYUP",2021,"REF",0.000262114241605813
2039,"Other","NYUP",2021,"REF",0.000324119215768888
2040,"Other","NYUP",2021,"REF",0.000371782008665191
2041,"Other","NYUP",2021,"REF",0.000419131801071127
2042,"Other","NYUP",2021,"REF",0.000460698904753966
2043,"Other","NYUP",2021,"REF",0.000530037957718935
2044,"Other","NYUP",2021,"REF",0.000600192239032036
2045,"Other","NYUP",2021,"REF",0.000675352519868547
2046,"Other","NYUP",2021,"REF",0.000753716796860399
2047,"Other","NYUP",2021,"REF",0.000821754956290665
2048,"Other","NYUP",2021,"REF",0.000891334283019676
2049,"Other","NYUP",2021,"REF",0.00116588627909062
2050,"Other","NYUP",2021,"REF",0.00145155706526337
2020,"Renewable","NYUP",2021,"REF",0.412344850852089
2021,"Renewable","NYUP",2021,"REF",0.426506671718194
2022,"Renewable","NYUP",2021,"REF",0.446026363509935
2023,"Renewable","NYUP",2021,"REF",0.464817156699317
2024,"Renewable","NYUP",2021,"REF",0.481306724071737
2025,"Renewable","NYUP",2021,"REF",0.480286664571929
2026,"Renewable","NYUP",2021,"REF",0.493536827444567
2027,"Renewable","NYUP",2021,"REF",0.506121659468382
2028,"Renewable","NYUP",2021,"REF",0.507645478089837
2029,"Renewable","NYUP",2021,"REF",0.544525326290197
2030,"Renewable","NYUP",2021,"REF",0.527555047865227
2031,"Renewable","NYUP",2021,"REF",0.540518371773629
2032,"Renewable","NYUP",2021,"REF",0.54066700377749
2033,"Renewable","NYUP",2021,"REF",0.544567095651009
2034,"Renewable","NYUP",2021,"REF",0.544523129993991
2035,"Renewable","NYUP",2021,"REF",0.549482218079515
2036,"Renewable","NYUP",2021,"REF",0.548148672876954
2037,"Renewable","NYUP",2021,"REF",0.547454319860184
2038,"Renewable","NYUP",2021,"REF",0.547205271414673
2039,"Renewable","NYUP",2021,"REF",0.547007018125287
2040,"Renewable","NYUP",2021,"REF",0.54705914342742
2041,"Renewable","NYUP",2021,"REF",0.54622802407488
2042,"Renewable","NYUP",2021,"REF",0.541876082651482
2043,"Renewable","NYUP",2021,"REF",0.541123298652476
2044,"Renewable","NYUP",2021,"REF",0.542307826921546
2045,"Renewable","NYUP",2021,"REF",0.54467946133959
2046,"Renewable","NYUP",2021,"REF",0.545814830524572
2047,"Renewable","NYUP",2021,"REF",0.543506133381191
2048,"Renewable","NYUP",2021,"REF",0.543082378802362
2049,"Renewable","NYUP",2021,"REF",0.544075894618627
2050,"Renewable","NYUP",2021,"REF",0.541660740432889
2020,"Coal","PJMC",2021,"REF",0.0147232227175054
2021,"Coal","PJMC",2021,"REF",0.0292822581743233
2022,"Coal","PJMC",2021,"REF",0.0840101237101467
2023,"Coal","PJMC",2021,"REF",0.0508991713380209
2024,"Coal","PJMC",2021,"REF",0.0261594468395953
2025,"Coal","PJMC",2021,"REF",0.0242281488920812
2026,"Coal","PJMC",2021,"REF",0.0439430038417619
2027,"Coal","PJMC",2021,"REF",0.0196300920330036
2028,"Coal","PJMC",2021,"REF",0.0202090104637901
2029,"Coal","PJMC",2021,"REF",0.0206686451304814
2030,"Coal","PJMC",2021,"REF",0.0198193113482061
2031,"Coal","PJMC",2021,"REF",0.0206771131807542
2032,"Coal","PJMC",2021,"REF",0.0205883554032405
2033,"Coal","PJMC",2021,"REF",0.0206247822364699
2034,"Coal","PJMC",2021,"REF",0.0205174576197127
2035,"Coal","PJMC",2021,"REF",0.0205212058009343
2036,"Coal","PJMC",2021,"REF",0.0204210002586563
2037,"Coal","PJMC",2021,"REF",0.0204893312976307
2038,"Coal","PJMC",2021,"REF",0.0201560752083063
2039,"Coal","PJMC",2021,"REF",0.0197469932899911
2040,"Coal","PJMC",2021,"REF",0.0186334435434471
2041,"Coal","PJMC",2021,"REF",0.0185606729485684
2042,"Coal","PJMC",2021,"REF",0.0184212238747608
2043,"Coal","PJMC",2021,"REF",0.0182635563552499
2044,"Coal","PJMC",2021,"REF",0.0181607588717404
2045,"Coal","PJMC",2021,"REF",0.0180286219837823
2046,"Coal","PJMC",2021,"REF",0.0179688328574695
2047,"Coal","PJMC",2021,"REF",0.0173593246297802
2048,"Coal","PJMC",2021,"REF",0.0183352332561087
2049,"Coal","PJMC",2021,"REF",0.0181460832125829
2050,"Coal","PJMC",2021,"REF",0.0179962854685735
2020,"Natural Gas","PJMC",2021,"REF",0.109064536120316
2021,"Natural Gas","PJMC",2021,"REF",0.0710261231257908
2022,"Natural Gas","PJMC",2021,"REF",0.13895851847435
2023,"Natural Gas","PJMC",2021,"REF",0.19030126401699
2024,"Natural Gas","PJMC",2021,"REF",0.195605723114673
2025,"Natural Gas","PJMC",2021,"REF",0.181214195809242
2026,"Natural Gas","PJMC",2021,"REF",0.195424416418367
2027,"Natural Gas","PJMC",2021,"REF",0.21137330160522
2028,"Natural Gas","PJMC",2021,"REF",0.20245933962694
2029,"Natural Gas","PJMC",2021,"REF",0.200683665694354
2030,"Natural Gas","PJMC",2021,"REF",0.202536566925052
2031,"Natural Gas","PJMC",2021,"REF",0.197843894446721
2032,"Natural Gas","PJMC",2021,"REF",0.194843563056808
2033,"Natural Gas","PJMC",2021,"REF",0.189049311900483
2034,"Natural Gas","PJMC",2021,"REF",0.19230824317299
2035,"Natural Gas","PJMC",2021,"REF",0.190598370259348
2036,"Natural Gas","PJMC",2021,"REF",0.192988743781402
2037,"Natural Gas","PJMC",2021,"REF",0.189562637592408
2038,"Natural Gas","PJMC",2021,"REF",0.187727268362701
2039,"Natural Gas","PJMC",2021,"REF",0.20023463913504
2040,"Natural Gas","PJMC",2021,"REF",0.20050666635183
2041,"Natural Gas","PJMC",2021,"REF",0.202286704224989
2042,"Natural Gas","PJMC",2021,"REF",0.202524237316289
2043,"Natural Gas","PJMC",2021,"REF",0.203716074891722
2044,"Natural Gas","PJMC",2021,"REF",0.206580735450109
2045,"Natural Gas","PJMC",2021,"REF",0.210951434864542
2046,"Natural Gas","PJMC",2021,"REF",0.211699334702453
2047,"Natural Gas","PJMC",2021,"REF",0.207375834293754
2048,"Natural Gas","PJMC",2021,"REF",0.200806949703388
2049,"Natural Gas","PJMC",2021,"REF",0.207593175925963
2050,"Natural Gas","PJMC",2021,"REF",0.212719111381663
2020,"Nuclear","PJMC",2021,"REF",0.772323247392946
2021,"Nuclear","PJMC",2021,"REF",0.786810288926983
2022,"Nuclear","PJMC",2021,"REF",0.62625536171442
2023,"Nuclear","PJMC",2021,"REF",0.606418676511402
2024,"Nuclear","PJMC",2021,"REF",0.620673983469426
2025,"Nuclear","PJMC",2021,"REF",0.633259592905283
2026,"Nuclear","PJMC",2021,"REF",0.605835296667446
2027,"Nuclear","PJMC",2021,"REF",0.609376133605422
2028,"Nuclear","PJMC",2021,"REF",0.614587706655876
2029,"Nuclear","PJMC",2021,"REF",0.615080905345114
2030,"Nuclear","PJMC",2021,"REF",0.614592904912717
2031,"Nuclear","PJMC",2021,"REF",0.610729601731552
2032,"Nuclear","PJMC",2021,"REF",0.611973464772052
2033,"Nuclear","PJMC",2021,"REF",0.616906265270037
2034,"Nuclear","PJMC",2021,"REF",0.613926940994209
2035,"Nuclear","PJMC",2021,"REF",0.614306491515696
2036,"Nuclear","PJMC",2021,"REF",0.611560312781962
2037,"Nuclear","PJMC",2021,"REF",0.613857254993996
2038,"Nuclear","PJMC",2021,"REF",0.604126823326317
2039,"Nuclear","PJMC",2021,"REF",0.592074072826431
2040,"Nuclear","PJMC",2021,"REF",0.591710523529053
2041,"Nuclear","PJMC",2021,"REF",0.589754511921723
2042,"Nuclear","PJMC",2021,"REF",0.590774375236245
2043,"Nuclear","PJMC",2021,"REF",0.591122998162795
2044,"Nuclear","PJMC",2021,"REF",0.58813179578087
2045,"Nuclear","PJMC",2021,"REF",0.58425731599135
2046,"Nuclear","PJMC",2021,"REF",0.582674984768816
2047,"Nuclear","PJMC",2021,"REF",0.563270237659829
2048,"Nuclear","PJMC",2021,"REF",0.561411955584979
2049,"Nuclear","PJMC",2021,"REF",0.555825770863028
2050,"Nuclear","PJMC",2021,"REF",0.55144724910175
2020,"Other","PJMC",2021,"REF",6.96512428393644e-05
2021,"Other","PJMC",2021,"REF",0.000128432110716426
2022,"Other","PJMC",2021,"REF",0.000351396621882521
2023,"Other","PJMC",2021,"REF",0.000217777858556007
2024,"Other","PJMC",2021,"REF",0.000118735493019805
2025,"Other","PJMC",2021,"REF",0.000111257460697676
2026,"Other","PJMC",2021,"REF",0.000189830645020158
2027,"Other","PJMC",2021,"REF",9.22711044940846e-05
