"Technology","Region","Aeo_case","Aeo_year","Data_type","Size","Year","Unit","Value"
"CNG","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",1236
"FCV","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",84
"FFV","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",33987
"HEV","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",2327
"ICEV-D","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",1744
"ICEV-G","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",306936
"PHEV20","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",774
"PHEV40","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",420
"BEV100","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",490
"BEV300","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",457
"CNG","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",2445
"FCV","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",163
"FFV","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",108807
"HEV","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",10302
"ICEV-D","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",6805
"ICEV-G","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",1136757
"PHEV20","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",1917
"PHEV40","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",1167
"BEV100","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",313
"BEV300","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",292
"CNG","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",1623
"FCV","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",104
"FFV","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",46055
"HEV","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",3252
"ICEV-D","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",2503
"ICEV-G","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",430353
"PHEV20","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",959
"PHEV40","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",522
"BEV100","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",203
"BEV300","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",189
"CNG","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",1012
"FCV","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",67
"FFV","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",39681
"HEV","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",4284
"ICEV-D","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",2462
"ICEV-G","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",401221
"PHEV20","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",814
"PHEV40","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",498
"BEV100","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",675
"BEV300","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",630
"CNG","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",3387
"FCV","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",225
"FFV","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",102591
"HEV","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",8856
"ICEV-D","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",6652
"ICEV-G","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",963113
"PHEV20","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",2383
"PHEV40","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",1389
"BEV100","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",830
"BEV300","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",774
"CNG","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",4049
"FCV","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",276
"FFV","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",133339
"HEV","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",9639
"ICEV-D","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",7222
"ICEV-G","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",1280273
"PHEV20","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",2583
"PHEV40","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",1419
"BEV100","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",4057
"BEV300","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",3786
"CNG","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",20259
"FCV","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",1352
"FFV","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",689292
"HEV","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",54334
"ICEV-D","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",40401
"ICEV-G","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",6748153
"PHEV20","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",13390
"PHEV40","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",7578
"BEV100","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",263
"BEV300","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",245
"CNG","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",1291
"FCV","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",87
"FFV","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",41721
"HEV","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",2893
"ICEV-D","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",2345
"ICEV-G","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",401432
"PHEV20","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",805
"PHEV40","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",438
"BEV100","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",435
"BEV300","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",406
"CNG","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",2215
"FCV","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",145
"FFV","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",74690
"HEV","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",5115
"ICEV-D","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",4093
"ICEV-G","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",738505
"PHEV20","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",1333
"PHEV40","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2017,"vehicle",727
"BEV100","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1985
"BEV300","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",23123
"CNG","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",871
"FCV","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",398
"FFV","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",31475
"HEV","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",70628
"ICEV-D","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1150
"ICEV-G","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1027753
"PHEV20","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",4228
"PHEV40","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",16221
"BEV100","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",525
"BEV300","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",3957
"CNG","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",359
"FCV","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",170
"FFV","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",11255
"HEV","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",23047
"ICEV-D","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",371
"ICEV-G","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",352022
"PHEV20","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1754
"PHEV40","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",4720
"BEV100","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",2343
"BEV300","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",32895
"CNG","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",719
"FCV","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",330
"FFV","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",30333
"HEV","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",71407
"ICEV-D","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1109
"ICEV-G","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1018107
"PHEV20","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",3568
"PHEV40","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",16203
"BEV100","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",661
"BEV300","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",4684
"CNG","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",470
"FCV","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",213
"FFV","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",14506
"HEV","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",30515
"ICEV-D","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",492
"ICEV-G","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",457671
"PHEV20","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",2204
"PHEV40","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",6648
"BEV100","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",731
"BEV300","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",9185
"CNG","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",290
"FCV","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",137
"FFV","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",10672
"HEV","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",23475
"ICEV-D","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",373
"ICEV-G","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",347059
"PHEV20","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1436
"PHEV40","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",4364
"BEV100","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",2965
"BEV300","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",38303
"CNG","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1020
"FCV","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",455
"FFV","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",39348
"HEV","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",92852
"ICEV-D","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1662
"ICEV-G","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1308155
"PHEV20","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",4855
"PHEV40","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",17784
"BEV100","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",3375
"BEV300","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",47669
"CNG","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1212
"FCV","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",562
"FFV","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",46710
"HEV","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",105429
"ICEV-D","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1612
"ICEV-G","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1538784
"PHEV20","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",5982
"PHEV40","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",23478
"BEV100","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",14507
"BEV300","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",180835
"CNG","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",5974
"FCV","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",2740
"FFV","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",220677
"HEV","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",497531
"ICEV-D","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",8023
"ICEV-G","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",7228311
"PHEV20","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",29022
"PHEV40","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",107649
"BEV100","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",494
"BEV300","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",2244
"CNG","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",375
"FCV","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",178
"FFV","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",11449
"HEV","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",23288
"ICEV-D","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",379
"ICEV-G","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",356068
"PHEV20","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1831
"PHEV40","West North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",5033
"BEV100","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",1425
"BEV300","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",18771
"CNG","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",653
"FCV","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",295
"FFV","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",24925
"HEV","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",56886
"ICEV-D","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",871
"ICEV-G","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",822688
"PHEV20","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",3162
"PHEV40","West South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Car",2018,"vehicle",13193
"BEV100","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",773
"BEV300","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",814
"CNG","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1558
"FCV","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",371
"FFV","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",103170
"HEV","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",7923
"ICEV-D","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",11866
"ICEV-G","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1035359
"PHEV20","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",3572
"PHEV40","East North Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",2232
"BEV100","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",330
"BEV300","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",348
"CNG","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",610
"FCV","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",159
"FFV","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",33029
"HEV","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",2155
"ICEV-D","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",3060
"ICEV-G","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",301116
"PHEV20","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1526
"PHEV40","East South Central","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",917
"BEV100","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",641
"BEV300","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",674
"CNG","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1231
"FCV","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",307
"FFV","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",102363
"HEV","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",8702
"ICEV-D","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",13069
"ICEV-G","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1069941
"PHEV20","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",2963
"PHEV40","Middle Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1891
"BEV100","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",412
"BEV300","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",435
"CNG","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",872
"FCV","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",198
"FFV","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",43863
"HEV","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",3107
"ICEV-D","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",4486
"ICEV-G","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",408266
"PHEV20","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1909
"PHEV40","Mountain","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1162
"BEV100","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",266
"BEV300","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",280
"CNG","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",506
"FCV","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",128
"FFV","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",36998
"HEV","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",3069
"ICEV-D","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",4751
"ICEV-G","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",373094
"PHEV20","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1231
"PHEV40","New England","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",756
"BEV100","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",883
"BEV300","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",931
"CNG","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1749
"FCV","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",424
"FFV","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",100988
"HEV","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",7883
"ICEV-D","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",13380
"ICEV-G","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",960576
"PHEV20","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",4080
"PHEV40","Pacific","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",2484
"BEV100","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1091
"BEV300","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1149
"CNG","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",2019
"FCV","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",524
"FFV","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",132385
"HEV","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",9833
"ICEV-D","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",13933
"ICEV-G","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",1291261
"PHEV20","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",5039
"PHEV40","South Atlantic","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",3105
"BEV100","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",5317
"BEV300","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",5603
"CNG","United States","Reference","AEO2019","Light-Duty Vehicle Sales ","Light truck",2018,"vehicle",10365
