Technology,Region,Aeo_case,Aeo_year,Data_type,Size,Year,Unit,Value
FFV,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,26297
HEV,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,4729
ICEV-D,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,5029
ICEV-G,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,187034
PHEV20,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,3808
PHEV40,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,2050
BEV100,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,12542
BEV300,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,7531
CNG,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,981
FCV,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,2704
FFV,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,96218
HEV,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,13614
ICEV-D,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,13528
ICEV-G,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,495077
PHEV20,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,10625
PHEV40,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,5822
BEV100,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,18385
BEV300,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,12337
CNG,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,1425
FCV,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,4421
FFV,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,111285
HEV,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,18791
ICEV-D,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,17719
ICEV-G,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,739040
PHEV20,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,16453
PHEV40,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,9354
BEV100,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,84476
BEV300,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,55867
CNG,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,7406
FCV,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,20031
FFV,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,548203
HEV,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,89226
ICEV-D,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,83342
ICEV-G,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,3510125
PHEV20,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,75301
PHEV40,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,42467
BEV100,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,4777
BEV300,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,3717
CNG,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,421
FCV,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,1332
FFV,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,29570
HEV,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,4826
ICEV-D,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,4188
ICEV-G,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,191759
PHEV20,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,4696
PHEV40,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,2702
BEV100,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,9515
BEV300,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,6619
CNG,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,882
FCV,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,2368
FFV,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,60716
HEV,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,10109
ICEV-D,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,8275
ICEV-G,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,419064
PHEV20,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,8672
PHEV40,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2036,vehicle,4996
BEV100,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,15619
BEV300,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,275799
CNG,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,1099
FCV,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,3178
FFV,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,40207
HEV,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,122146
ICEV-D,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,20208
ICEV-G,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,908548
PHEV20,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,12397
PHEV40,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,38512
BEV100,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,5273
BEV300,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,83104
CNG,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,434
FCV,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,1345
FFV,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,13000
HEV,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,37532
ICEV-D,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,5834
ICEV-G,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,295865
PHEV20,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,4869
PHEV40,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,11923
BEV100,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,14672
BEV300,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,288925
CNG,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,1439
FCV,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,2509
FFV,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,39498
HEV,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,128132
ICEV-D,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,21066
ICEV-G,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,916767
PHEV20,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,10560
PHEV40,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,37267
BEV100,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,7908
BEV300,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,117372
CNG,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,682
FCV,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,2004
FFV,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,18082
HEV,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,52235
ICEV-D,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,8482
ICEV-G,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,412905
PHEV20,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,7147
PHEV40,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,17049
BEV100,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,4719
BEV300,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,82086
CNG,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,366
FCV,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,1090
FFV,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,13960
HEV,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,44911
ICEV-D,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,7754
ICEV-G,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,336998
PHEV20,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,4280
PHEV40,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,10413
BEV100,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,17821
BEV300,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,331150
CNG,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,1071
FCV,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,2989
FFV,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,54065
HEV,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,146776
ICEV-D,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,25446
ICEV-G,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,996106
PHEV20,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,12378
PHEV40,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,41124
BEV100,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,22931
BEV300,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,394548
CNG,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,1678
FCV,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,4887
FFV,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,56195
HEV,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,172678
ICEV-D,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,28764
ICEV-G,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,1296507
PHEV20,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,18636
PHEV40,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,53955
BEV100,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,106929
BEV300,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,1877049
CNG,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,8140
FCV,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,22096
FFV,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,279086
HEV,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,839270
ICEV-D,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,138654
ICEV-G,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,6201278
PHEV20,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,85641
PHEV40,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,253245
BEV100,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,5738
BEV300,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,89113
CNG,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,474
FCV,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,1468
FFV,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,14528
HEV,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,42182
ICEV-D,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,6860
ICEV-G,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,332408
PHEV20,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,5347
PHEV40,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,12870
BEV100,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,12244
BEV300,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,214948
CNG,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,894
FCV,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,2622
FFV,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,29547
HEV,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,92675
ICEV-D,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,14236
ICEV-G,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,705170
PHEV20,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,10023
PHEV40,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Car,2037,vehicle,30128
BEV100,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,13487
BEV300,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,8407
CNG,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,1050
FCV,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,3010
FFV,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,84397
HEV,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,13930
ICEV-D,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,12204
ICEV-G,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,540887
PHEV20,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,11770
PHEV40,East North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,6633
BEV100,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,4682
BEV300,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,3563
CNG,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,385
FCV,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,1274
FFV,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,25948
HEV,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,4382
ICEV-D,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,3375
ICEV-G,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,164552
PHEV20,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,4587
PHEV40,East South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,2646
BEV100,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,12885
BEV300,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,6633
CNG,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,1250
FCV,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,2378
FFV,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,78984
HEV,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,13923
ICEV-D,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,13185
ICEV-G,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,536247
PHEV20,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,10240
PHEV40,Middle Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,5532
BEV100,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,7002
BEV300,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,5307
CNG,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,685
FCV,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,1899
FFV,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,34447
HEV,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,6115
ICEV-D,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,5026
ICEV-G,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,217734
PHEV20,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,6812
PHEV40,Mountain,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,3958
BEV100,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,4337
BEV300,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,2877
CNG,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,312
FCV,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,1033
FFV,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,26261
HEV,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,4875
ICEV-D,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,4912
ICEV-G,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,184760
PHEV20,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,4100
PHEV40,New England,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,2187
BEV100,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,13535
BEV300,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,7882
CNG,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,982
FCV,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,2828
FFV,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,96275
HEV,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,14059
ICEV-D,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,13181
ICEV-G,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,489092
PHEV20,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,11468
PHEV40,Pacific,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,6237
BEV100,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,19896
BEV300,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,12935
CNG,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,1421
FCV,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,4629
FFV,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,111235
HEV,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,19417
ICEV-D,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,17328
ICEV-G,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,729681
PHEV20,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,17749
PHEV40,South Atlantic,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,10040
BEV100,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,91221
BEV300,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,58441
CNG,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,7394
FCV,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,20928
FFV,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,547738
HEV,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,92111
ICEV-D,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,81410
ICEV-G,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,3465880
PHEV20,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,81125
PHEV40,United States,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,45487
BEV100,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,5131
BEV300,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,3886
CNG,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,419
FCV,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,1390
FFV,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,29514
HEV,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,4973
ICEV-D,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,4098
ICEV-G,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,189138
PHEV20,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,5043
PHEV40,West North Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,2888
BEV100,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,10262
BEV300,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,6947
CNG,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,886
FCV,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,2482
FFV,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,60673
HEV,West South Central,HOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2037,vehicle,10433
