"Technology","Year","Value","Scenario","Unit"
"water_td_elec_C",2100,4.94489978051,"SSP5","EJ"
"water_td_elec_W",2100,0.00386978051,"SSP5","EJ"
"backup_electricity",1990,0,"SSP5_26","EJ"
"elec_biomass (conv CCS)",1990,0,"SSP5_26","EJ"
"elec_biomass (conv)",1990,0.0791349,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",1990,0,"SSP5_26","EJ"
"elec_biomass (IGCC)",1990,0,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",1990,0,"SSP5_26","EJ"
"elec_coal (conv pul)",1990,6.02909,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",1990,0,"SSP5_26","EJ"
"elec_coal (IGCC)",1990,0,"SSP5_26","EJ"
"elec_CSP",1990,0.0023869,"SSP5_26","EJ"
"elec_CSP_storage",1990,0,"SSP5_26","EJ"
"elec_gas (CC CCS)",1990,0,"SSP5_26","EJ"
"elec_gas (CC)",1990,0.5903,"SSP5_26","EJ"
"elec_gas (steam/CT)",1990,0.435995,"SSP5_26","EJ"
"elec_Gen_II_LWR",1990,2.20139,"SSP5_26","EJ"
"elec_Gen_III",1990,0,"SSP5_26","EJ"
"elec_geothermal",1990,0.0576456,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",1990,0,"SSP5_26","EJ"
"elec_refined liquids (CC)",1990,0,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",1990,0.450767,"SSP5_26","EJ"
"global solar resource",1990,1.08004e-05,"SSP5_26","EJ"
"onshore wind resource",1990,0.0110381,"SSP5_26","EJ"
"water_td_elec_C",1990,4.643580060003,"SSP5_26","EJ"
"water_td_elec_W",1990,6.0003e-08,"SSP5_26","EJ"
"backup_electricity",2005,0,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2005,0,"SSP5_26","EJ"
"elec_biomass (conv)",2005,0.110634,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2005,0,"SSP5_26","EJ"
"elec_biomass (IGCC)",2005,0,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2005,0,"SSP5_26","EJ"
"elec_coal (conv pul)",2005,7.68047,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2005,0,"SSP5_26","EJ"
"elec_coal (IGCC)",2005,0,"SSP5_26","EJ"
"elec_CSP",2005,0.00214559,"SSP5_26","EJ"
"elec_CSP_storage",2005,0,"SSP5_26","EJ"
"elec_gas (CC CCS)",2005,0,"SSP5_26","EJ"
"elec_gas (CC)",2005,1.90249,"SSP5_26","EJ"
"elec_gas (steam/CT)",2005,0.666933,"SSP5_26","EJ"
"elec_Gen_II_LWR",2005,2.91859,"SSP5_26","EJ"
"elec_Gen_III",2005,0,"SSP5_26","EJ"
"elec_geothermal",2005,0.0604004,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2005,0,"SSP5_26","EJ"
"elec_refined liquids (CC)",2005,0,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2005,0.454965,"SSP5_26","EJ"
"global solar resource",2005,0.00188639,"SSP5_26","EJ"
"onshore wind resource",2005,0.0643712,"SSP5_26","EJ"
"water_td_elec_C",2005,4.63630048,"SSP5_26","EJ"
"water_td_elec_W",2005,1.048e-05,"SSP5_26","EJ"
"backup_electricity",2010,0,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2010,0,"SSP5_26","EJ"
"elec_biomass (conv)",2010,0.115436,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2010,0,"SSP5_26","EJ"
"elec_biomass (IGCC)",2010,0,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2010,0,"SSP5_26","EJ"
"elec_coal (conv pul)",2010,7.10527,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2010,0,"SSP5_26","EJ"
"elec_coal (IGCC)",2010,0,"SSP5_26","EJ"
"elec_CSP",2010,0.00316435,"SSP5_26","EJ"
"elec_CSP_storage",2010,0,"SSP5_26","EJ"
"elec_gas (CC CCS)",2010,0,"SSP5_26","EJ"
"elec_gas (CC)",2010,1.84213,"SSP5_26","EJ"
"elec_gas (steam/CT)",2010,1.54243,"SSP5_26","EJ"
"elec_Gen_II_LWR",2010,3.0201,"SSP5_26","EJ"
"elec_Gen_III",2010,0,"SSP5_26","EJ"
"elec_geothermal",2010,0.0632762,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2010,0,"SSP5_26","EJ"
"elec_refined liquids (CC)",2010,0,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2010,0.144545,"SSP5_26","EJ"
"global solar resource",2010,0.0109978,"SSP5_26","EJ"
"onshore wind resource",2010,0.342527,"SSP5_26","EJ"
"water_td_elec_C",2010,4.4640410995,"SSP5_26","EJ"
"water_td_elec_W",2010,6.10995e-05,"SSP5_26","EJ"
"backup_electricity",2015,0,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2015,0,"SSP5_26","EJ"
"elec_biomass (conv)",2015,0.0691632,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2015,0,"SSP5_26","EJ"
"elec_biomass (IGCC)",2015,0,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2015,0,"SSP5_26","EJ"
"elec_coal (conv pul)",2015,8.48066,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2015,0,"SSP5_26","EJ"
"elec_coal (IGCC)",2015,0,"SSP5_26","EJ"
"elec_CSP",2015,0.00342045,"SSP5_26","EJ"
"elec_CSP_storage",2015,0,"SSP5_26","EJ"
"elec_gas (CC CCS)",2015,0,"SSP5_26","EJ"
"elec_gas (CC)",2015,2.97531,"SSP5_26","EJ"
"elec_gas (steam/CT)",2015,1.23607,"SSP5_26","EJ"
"elec_Gen_II_LWR",2015,2.791,"SSP5_26","EJ"
"elec_Gen_III",2015,0.46333,"SSP5_26","EJ"
"elec_geothermal",2015,0.11981,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2015,0,"SSP5_26","EJ"
"elec_refined liquids (CC)",2015,0,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2015,0.0891824,"SSP5_26","EJ"
"global solar resource",2015,0.024619492,"SSP5_26","EJ"
"onshore wind resource",2015,0.460702926,"SSP5_26","EJ"
"water_td_elec_C",2015,4.505646748063,"SSP5_26","EJ"
"water_td_elec_W",2015,0.000136748063,"SSP5_26","EJ"
"backup_electricity",2020,0,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2020,0,"SSP5_26","EJ"
"elec_biomass (conv)",2020,0.101353,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2020,0,"SSP5_26","EJ"
"elec_biomass (IGCC)",2020,0,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2020,0,"SSP5_26","EJ"
"elec_coal (conv pul)",2020,8.6496,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2020,0,"SSP5_26","EJ"
"elec_coal (IGCC)",2020,0,"SSP5_26","EJ"
"elec_CSP",2020,0.00372978,"SSP5_26","EJ"
"elec_CSP_storage",2020,0,"SSP5_26","EJ"
"elec_gas (CC CCS)",2020,0,"SSP5_26","EJ"
"elec_gas (CC)",2020,3.39765,"SSP5_26","EJ"
"elec_gas (steam/CT)",2020,1.18995,"SSP5_26","EJ"
"elec_Gen_II_LWR",2020,2.6601,"SSP5_26","EJ"
"elec_Gen_III",2020,0.708929,"SSP5_26","EJ"
"elec_geothermal",2020,0.166296,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2020,0,"SSP5_26","EJ"
"elec_refined liquids (CC)",2020,0.0378053,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2020,0.0832718,"SSP5_26","EJ"
"global solar resource",2020,0.036715437,"SSP5_26","EJ"
"onshore wind resource",2020,0.544921877,"SSP5_26","EJ"
"water_td_elec_C",2020,4.552713923507,"SSP5_26","EJ"
"water_td_elec_W",2020,0.000203923507,"SSP5_26","EJ"
"backup_electricity",2025,0,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2025,0.00388148,"SSP5_26","EJ"
"elec_biomass (conv)",2025,0.12779,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2025,0.0026586,"SSP5_26","EJ"
"elec_biomass (IGCC)",2025,0.0128191,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2025,0.0319547,"SSP5_26","EJ"
"elec_coal (conv pul)",2025,8.85786,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2025,0.0134032,"SSP5_26","EJ"
"elec_coal (IGCC)",2025,0.13799,"SSP5_26","EJ"
"elec_CSP",2025,0.00463651,"SSP5_26","EJ"
"elec_CSP_storage",2025,0.00307681,"SSP5_26","EJ"
"elec_gas (CC CCS)",2025,0.0802011,"SSP5_26","EJ"
"elec_gas (CC)",2025,4.12247,"SSP5_26","EJ"
"elec_gas (steam/CT)",2025,1.1576,"SSP5_26","EJ"
"elec_Gen_II_LWR",2025,2.46916,"SSP5_26","EJ"
"elec_Gen_III",2025,1.18613,"SSP5_26","EJ"
"elec_geothermal",2025,0.261714,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2025,0.00745374,"SSP5_26","EJ"
"elec_refined liquids (CC)",2025,0.0706723,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2025,0.0817757,"SSP5_26","EJ"
"global solar resource",2025,0.064371536,"SSP5_26","EJ"
"onshore wind resource",2025,0.734729784,"SSP5_26","EJ"
"water_td_elec_C",2025,4.599857512117,"SSP5_26","EJ"
"water_td_elec_W",2025,0.000357512117,"SSP5_26","EJ"
"backup_electricity",2030,0,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2030,0.0103843,"SSP5_26","EJ"
"elec_biomass (conv)",2030,0.160998,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2030,0.00720111,"SSP5_26","EJ"
"elec_biomass (IGCC)",2030,0.0316373,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2030,0.0816678,"SSP5_26","EJ"
"elec_coal (conv pul)",2030,9.0513,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2030,0.0354387,"SSP5_26","EJ"
"elec_coal (IGCC)",2030,0.338702,"SSP5_26","EJ"
"elec_CSP",2030,0.00624929,"SSP5_26","EJ"
"elec_CSP_storage",2030,0.0132392,"SSP5_26","EJ"
"elec_gas (CC CCS)",2030,0.207631,"SSP5_26","EJ"
"elec_gas (CC)",2030,4.9987,"SSP5_26","EJ"
"elec_gas (steam/CT)",2030,1.07289,"SSP5_26","EJ"
"elec_Gen_II_LWR",2030,2.20787,"SSP5_26","EJ"
"elec_Gen_III",2030,1.82453,"SSP5_26","EJ"
"elec_geothermal",2030,0.380857,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2030,0.0147038,"SSP5_26","EJ"
"elec_refined liquids (CC)",2030,0.101393,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2030,0.0742457,"SSP5_26","EJ"
"global solar resource",2030,0.105132261,"SSP5_26","EJ"
"onshore wind resource",2030,1.020880124,"SSP5_26","EJ"
"water_td_elec_C",2030,4.647073878197,"SSP5_26","EJ"
"water_td_elec_W",2030,0.000583878197,"SSP5_26","EJ"
"backup_electricity",2035,0,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2035,0.0190441,"SSP5_26","EJ"
"elec_biomass (conv)",2035,0.194805,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2035,0.0132611,"SSP5_26","EJ"
"elec_biomass (IGCC)",2035,0.054393,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2035,0.142063,"SSP5_26","EJ"
"elec_coal (conv pul)",2035,9.10405,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2035,0.0636381,"SSP5_26","EJ"
"elec_coal (IGCC)",2035,0.571591,"SSP5_26","EJ"
"elec_CSP",2035,0.00840796,"SSP5_26","EJ"
"elec_CSP_storage",2035,0.0325089,"SSP5_26","EJ"
"elec_gas (CC CCS)",2035,0.363075,"SSP5_26","EJ"
"elec_gas (CC)",2035,5.83526,"SSP5_26","EJ"
"elec_gas (steam/CT)",2035,0.953209,"SSP5_26","EJ"
"elec_Gen_II_LWR",2035,1.87989,"SSP5_26","EJ"
"elec_Gen_III",2035,2.52348,"SSP5_26","EJ"
"elec_geothermal",2035,0.497769,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2035,0.022766,"SSP5_26","EJ"
"elec_refined liquids (CC)",2035,0.127249,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2035,0.0667271,"SSP5_26","EJ"
"global solar resource",2035,0.152756351,"SSP5_26","EJ"
"onshore wind resource",2035,1.364466184,"SSP5_26","EJ"
"water_td_elec_C",2035,4.694338360827,"SSP5_26","EJ"
"water_td_elec_W",2035,0.000848360827,"SSP5_26","EJ"
"backup_electricity",2040,2.07081e-10,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2040,0.265118,"SSP5_26","EJ"
"elec_biomass (conv)",2040,0.210001,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2040,0.105512,"SSP5_26","EJ"
"elec_biomass (IGCC)",2040,0.075888,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2040,0.886515,"SSP5_26","EJ"
"elec_coal (conv pul)",2040,6.3395,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2040,0.462172,"SSP5_26","EJ"
"elec_coal (IGCC)",2040,0.581818,"SSP5_26","EJ"
"elec_CSP",2040,0.0136038,"SSP5_26","EJ"
"elec_CSP_storage",2040,0.111598,"SSP5_26","EJ"
"elec_gas (CC CCS)",2040,1.53186,"SSP5_26","EJ"
"elec_gas (CC)",2040,6.11951,"SSP5_26","EJ"
"elec_gas (steam/CT)",2040,0.569557,"SSP5_26","EJ"
"elec_Gen_II_LWR",2040,1.51005,"SSP5_26","EJ"
"elec_Gen_III",2040,4.5507,"SSP5_26","EJ"
"elec_geothermal",2040,0.712436,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2040,0.117311,"SSP5_26","EJ"
"elec_refined liquids (CC)",2040,0.118887,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2040,0.0421892,"SSP5_26","EJ"
"global solar resource",2040,0.307081231,"SSP5_26","EJ"
"onshore wind resource",2040,2.153442824,"SSP5_26","EJ"
"water_td_elec_C",2040,4.715815387037,"SSP5_26","EJ"
"water_td_elec_W",2040,0.001705387037,"SSP5_26","EJ"
"backup_electricity",2045,6.9147524e-08,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2045,0.632914,"SSP5_26","EJ"
"elec_biomass (conv)",2045,0.159194,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2045,0.239368,"SSP5_26","EJ"
"elec_biomass (IGCC)",2045,0.0822115,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2045,1.74523,"SSP5_26","EJ"
"elec_coal (conv pul)",2045,3.84975,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2045,0.958217,"SSP5_26","EJ"
"elec_coal (IGCC)",2045,0.493023,"SSP5_26","EJ"
"elec_CSP",2045,0.0242073,"SSP5_26","EJ"
"elec_CSP_storage",2045,0.221472,"SSP5_26","EJ"
"elec_gas (CC CCS)",2045,3.02257,"SSP5_26","EJ"
"elec_gas (CC)",2045,6.06738,"SSP5_26","EJ"
"elec_gas (steam/CT)",2045,0.344448,"SSP5_26","EJ"
"elec_Gen_II_LWR",2045,1.14021,"SSP5_26","EJ"
"elec_Gen_III",2045,6.633,"SSP5_26","EJ"
"elec_geothermal",2045,0.783611,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2045,0.199516,"SSP5_26","EJ"
"elec_refined liquids (CC)",2045,0.0946451,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2045,0.0269004,"SSP5_26","EJ"
"global solar resource",2045,0.495022829,"SSP5_26","EJ"
"onshore wind resource",2045,3.339567578,"SSP5_26","EJ"
"water_td_elec_C",2045,4.737489126114,"SSP5_26","EJ"
"water_td_elec_W",2045,0.002749126114,"SSP5_26","EJ"
"backup_electricity",2050,6.997339949e-06,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2050,1.19462,"SSP5_26","EJ"
"elec_biomass (conv)",2050,0.089943,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2050,0.421298,"SSP5_26","EJ"
"elec_biomass (IGCC)",2050,0.0709584,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2050,2.68684,"SSP5_26","EJ"
"elec_coal (conv pul)",2050,1.62304,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2050,1.53169,"SSP5_26","EJ"
"elec_coal (IGCC)",2050,0.288713,"SSP5_26","EJ"
"elec_CSP",2050,0.037251,"SSP5_26","EJ"
"elec_CSP_storage",2050,0.365628,"SSP5_26","EJ"
"elec_gas (CC CCS)",2050,4.83073,"SSP5_26","EJ"
"elec_gas (CC)",2050,5.53694,"SSP5_26","EJ"
"elec_gas (steam/CT)",2050,0.167831,"SSP5_26","EJ"
"elec_Gen_II_LWR",2050,0.812229,"SSP5_26","EJ"
"elec_Gen_III",2050,8.72394,"SSP5_26","EJ"
"elec_geothermal",2050,0.783517,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2050,0.298756,"SSP5_26","EJ"
"elec_refined liquids (CC)",2050,0.0623415,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2050,0.0147149,"SSP5_26","EJ"
"global solar resource",2050,0.716944844,"SSP5_26","EJ"
"onshore wind resource",2050,4.711554557,"SSP5_26","EJ"
"water_td_elec_C",2050,4.75935161567,"SSP5_26","EJ"
"water_td_elec_W",2050,0.00398161567,"SSP5_26","EJ"
"backup_electricity",2055,0.00012869078001,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2055,1.86607,"SSP5_26","EJ"
"elec_biomass (conv)",2055,0.0345397,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2055,0.626695,"SSP5_26","EJ"
"elec_biomass (IGCC)",2055,0.0432191,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2055,3.52198,"SSP5_26","EJ"
"elec_coal (conv pul)",2055,0.50835,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2055,2.06751,"SSP5_26","EJ"
"elec_coal (IGCC)",2055,0.11167,"SSP5_26","EJ"
"elec_CSP",2055,0.05094,"SSP5_26","EJ"
"elec_CSP_storage",2055,0.518834,"SSP5_26","EJ"
"elec_gas (CC CCS)",2055,6.61108,"SSP5_26","EJ"
"elec_gas (CC)",2055,4.51555,"SSP5_26","EJ"
"elec_gas (steam/CT)",2055,0.0694533,"SSP5_26","EJ"
"elec_Gen_II_LWR",2055,0.550942,"SSP5_26","EJ"
"elec_Gen_III",2055,10.6026,"SSP5_26","EJ"
"elec_geothermal",2055,0.783343,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2055,0.383885,"SSP5_26","EJ"
"elec_refined liquids (CC)",2055,0.0344734,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2055,0.00722773,"SSP5_26","EJ"
"global solar resource",2055,0.930339475,"SSP5_26","EJ"
"onshore wind resource",2055,5.96733937,"SSP5_26","EJ"
"water_td_elec_C",2055,4.78116737026,"SSP5_26","EJ"
"water_td_elec_W",2055,0.00516737026,"SSP5_26","EJ"
"backup_electricity",2060,0.00097186195902,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2060,2.70685,"SSP5_26","EJ"
"elec_biomass (conv)",2060,0.00907718,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2060,0.877409,"SSP5_26","EJ"
"elec_biomass (IGCC)",2060,0.0155703,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2060,4.34489,"SSP5_26","EJ"
"elec_coal (conv pul)",2060,0.133905,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2060,2.62193,"SSP5_26","EJ"
"elec_coal (IGCC)",2060,0.0324902,"SSP5_26","EJ"
"elec_CSP",2060,0.0675514,"SSP5_26","EJ"
"elec_CSP_storage",2060,0.702351,"SSP5_26","EJ"
"elec_gas (CC CCS)",2060,8.51884,"SSP5_26","EJ"
"elec_gas (CC)",2060,2.56139,"SSP5_26","EJ"
"elec_gas (steam/CT)",2060,0.0229553,"SSP5_26","EJ"
"elec_Gen_II_LWR",2060,0.360003,"SSP5_26","EJ"
"elec_Gen_III",2060,12.4777,"SSP5_26","EJ"
"elec_geothermal",2060,0.783195,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2060,0.471692,"SSP5_26","EJ"
"elec_refined liquids (CC)",2060,0.016997,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2060,0.00183112,"SSP5_26","EJ"
"global solar resource",2060,1.11995209,"SSP5_26","EJ"
"onshore wind resource",2060,7.27389063,"SSP5_26","EJ"
"water_td_elec_C",2060,4.80285490948,"SSP5_26","EJ"
"water_td_elec_W",2060,0.00622490948,"SSP5_26","EJ"
"backup_electricity",2065,0.0022402315647,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2065,3.60632,"SSP5_26","EJ"
"elec_biomass (conv)",2065,0.00200404,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2065,1.13192,"SSP5_26","EJ"
"elec_biomass (IGCC)",2065,0.00385803,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2065,5.03245,"SSP5_26","EJ"
"elec_coal (conv pul)",2065,0.0331554,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2065,3.10149,"SSP5_26","EJ"
"elec_coal (IGCC)",2065,0.00838148,"SSP5_26","EJ"
"elec_CSP",2065,0.0846144,"SSP5_26","EJ"
"elec_CSP_storage",2065,0.887921,"SSP5_26","EJ"
"elec_gas (CC CCS)",2065,10.214,"SSP5_26","EJ"
"elec_gas (CC)",2065,1.27509,"SSP5_26","EJ"
"elec_gas (steam/CT)",2065,0.00712258,"SSP5_26","EJ"
"elec_Gen_II_LWR",2065,0.229097,"SSP5_26","EJ"
"elec_Gen_III",2065,14.0815,"SSP5_26","EJ"
"elec_geothermal",2065,0.783123,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2065,0.522367,"SSP5_26","EJ"
"elec_refined liquids (CC)",2065,0.00683436,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2065,0.000629099,"SSP5_26","EJ"
"global solar resource",2065,1.25346651,"SSP5_26","EJ"
"onshore wind resource",2065,8.43843867,"SSP5_26","EJ"
"water_td_elec_C",2065,4.82423312345,"SSP5_26","EJ"
"water_td_elec_W",2065,0.00697312345,"SSP5_26","EJ"
"backup_electricity",2070,0.0009355897829,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2070,4.7435,"SSP5_26","EJ"
"elec_biomass (conv)",2070,0.000479167,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2070,1.40332,"SSP5_26","EJ"
"elec_biomass (IGCC)",2070,0.00095274,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2070,5.5627,"SSP5_26","EJ"
"elec_coal (conv pul)",2070,0.00757034,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2070,3.49701,"SSP5_26","EJ"
"elec_coal (IGCC)",2070,0.00201642,"SSP5_26","EJ"
"elec_CSP",2070,0.0942488,"SSP5_26","EJ"
"elec_CSP_storage",2070,1.00175,"SSP5_26","EJ"
"elec_gas (CC CCS)",2070,11.5709,"SSP5_26","EJ"
"elec_gas (CC)",2070,0.43876,"SSP5_26","EJ"
"elec_gas (steam/CT)",2070,0.00130575,"SSP5_26","EJ"
"elec_Gen_II_LWR",2070,0,"SSP5_26","EJ"
"elec_Gen_III",2070,15.5136,"SSP5_26","EJ"
"elec_geothermal",2070,0.782867,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2070,0.567695,"SSP5_26","EJ"
"elec_refined liquids (CC)",2070,0.00244811,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2070,0.000108356,"SSP5_26","EJ"
"global solar resource",2070,1.33226646,"SSP5_26","EJ"
"onshore wind resource",2070,8.78720963,"SSP5_26","EJ"
"water_td_elec_C",2070,4.84529336124,"SSP5_26","EJ"
"water_td_elec_W",2070,0.00740336124,"SSP5_26","EJ"
"backup_electricity",2075,0.0004348391146,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2075,6.06969,"SSP5_26","EJ"
"elec_biomass (conv)",2075,8.53974e-05,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2075,1.71903,"SSP5_26","EJ"
"elec_biomass (IGCC)",2075,0.00018821,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2075,6.03932,"SSP5_26","EJ"
"elec_coal (conv pul)",2075,0.00133457,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2075,3.88056,"SSP5_26","EJ"
"elec_coal (IGCC)",2075,0.000491982,"SSP5_26","EJ"
"elec_CSP",2075,0.103727,"SSP5_26","EJ"
"elec_CSP_storage",2075,1.11032,"SSP5_26","EJ"
"elec_gas (CC CCS)",2075,12.8941,"SSP5_26","EJ"
"elec_gas (CC)",2075,0.117062,"SSP5_26","EJ"
"elec_gas (steam/CT)",2075,0.000312931,"SSP5_26","EJ"
"elec_Gen_II_LWR",2075,0,"SSP5_26","EJ"
"elec_Gen_III",2075,16.5416,"SSP5_26","EJ"
"elec_geothermal",2075,0.782818,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2075,0.504808,"SSP5_26","EJ"
"elec_refined liquids (CC)",2075,0.000689958,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2075,3.03453e-05,"SSP5_26","EJ"
"global solar resource",2075,1.44818871,"SSP5_26","EJ"
"onshore wind resource",2075,9.17398745,"SSP5_26","EJ"
"water_td_elec_C",2075,4.8665642899,"SSP5_26","EJ"
"water_td_elec_W",2075,0.0080442899,"SSP5_26","EJ"
"backup_electricity",2080,0.0005080909153,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2080,7.11923,"SSP5_26","EJ"
"elec_biomass (conv)",2080,1.73974e-05,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2080,2.0912,"SSP5_26","EJ"
"elec_biomass (IGCC)",2080,4.19863e-05,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2080,6.44713,"SSP5_26","EJ"
"elec_coal (conv pul)",2080,0.000358013,"SSP5_26","EJ"
"elec_coal (IGCC CCS)",2080,4.26319,"SSP5_26","EJ"
"elec_coal (IGCC)",2080,0.000150681,"SSP5_26","EJ"
"elec_CSP",2080,0.118256,"SSP5_26","EJ"
"elec_CSP_storage",2080,1.26802,"SSP5_26","EJ"
"elec_gas (CC CCS)",2080,14.3918,"SSP5_26","EJ"
"elec_gas (CC)",2080,0.0291091,"SSP5_26","EJ"
"elec_gas (steam/CT)",2080,7.17123e-05,"SSP5_26","EJ"
"elec_Gen_II_LWR",2080,0,"SSP5_26","EJ"
"elec_Gen_III",2080,18.1443,"SSP5_26","EJ"
"elec_geothermal",2080,0.782818,"SSP5_26","EJ"
"elec_refined liquids (CC CCS)",2080,0.457039,"SSP5_26","EJ"
"elec_refined liquids (CC)",2080,0.000210702,"SSP5_26","EJ"
"elec_refined liquids (steam/CT)",2080,8.91771e-06,"SSP5_26","EJ"
"global solar resource",2080,1.65384306,"SSP5_26","EJ"
"onshore wind resource",2080,9.99525762,"SSP5_26","EJ"
"water_td_elec_C",2080,4.8883266985,"SSP5_26","EJ"
"water_td_elec_W",2080,0.0091866985,"SSP5_26","EJ"
"backup_electricity",2085,0.0024616151687,"SSP5_26","EJ"
"elec_biomass (conv CCS)",2085,7.8614,"SSP5_26","EJ"
"elec_biomass (conv)",2085,3.09062e-06,"SSP5_26","EJ"
"elec_biomass (IGCC CCS)",2085,2.48893,"SSP5_26","EJ"
"elec_biomass (IGCC)",2085,7.93021e-06,"SSP5_26","EJ"
"elec_coal (conv pul CCS)",2085,6.71011,"SSP5_26","EJ"
