"Units","scenario","region","sector","mode","technology","input","year","value"
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2020,1.341938
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2025,1.137374
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2030,0.978197
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2035,0.8367526
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2040,0.806874
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2045,0.7847382
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2050,0.7615378
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2055,0.7514899
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2060,0.7508222
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2065,0.7549841
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2070,0.7594975
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2075,0.7627481
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2080,0.7648144
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2085,0.7614224
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2090,0.7534546
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2095,0.740184
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","Liquids","refined liquids enduse",2100,0.7288517
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2015,0.0135404
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2020,0.0354072
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2025,0.06966494
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2030,0.10440549
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2035,0.13864333
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2040,0.16381966
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2045,0.18822764
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2050,0.21020372
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2055,0.2342483
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2060,0.2606243
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2065,0.288413
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2070,0.3172893
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2075,0.3462686
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2080,0.3720328
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2085,0.3950632
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2090,0.4155432
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2095,0.4337018
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Large Car","NG","delivered gas",2100,0.4540909
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2015,0.00067238
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2020,0.008872637
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2025,0.023787651
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2030,0.042943904
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2035,0.067350128
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2040,0.09341186
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2045,0.12653945
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2050,0.16769578
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2055,0.20847615
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2060,0.25027612
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2065,0.2933609
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2070,0.3398427
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2075,0.3909424
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2080,0.4458986
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2085,0.5063572
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2090,0.5729618
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2095,0.6456614
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV","elect_td_trn",2100,0.6963953
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2020,0.00415008
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2025,0.01374558
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2030,0.02676191
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2035,0.04311964
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2040,0.059893385
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2045,0.07979047
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2050,0.1023897
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2055,0.1282484
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2060,0.15802012
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2065,0.19143877
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2070,0.22875258
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2075,0.26955848
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2080,0.3121499
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2085,0.3571401
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2090,0.4043344
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2095,0.4533738
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV","H2 enduse",2100,0.4977626
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2015,0.259827
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2020,0.756893
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2025,1.273674
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2030,1.6489833
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2035,1.9184018
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2040,1.9873005
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2045,1.998355
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2050,1.984727
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2055,1.988093
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2060,2.007564
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2065,2.038726
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2070,2.070816
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2075,2.099812
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2080,2.12355
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2085,2.133381
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2090,2.131305
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2095,2.113174
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids","refined liquids enduse",2100,2.099523
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",1975,3.46803
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",1990,4.04645
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2005,5.4313
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2010,5.13766
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2015,5.05459
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2020,4.53387
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2025,3.82896
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2030,3.32881
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2035,2.946984
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2040,2.867019
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2045,2.809964
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2050,2.74581
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2055,2.727193
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2060,2.741872
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2065,2.773614
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2070,2.807011
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2075,2.836186
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2080,2.860007
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2085,2.863957
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2090,2.851018
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2095,2.818087
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids","refined liquids enduse",2100,2.794507
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2015,0.0427824
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2020,0.1138765
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2025,0.2267201
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2030,0.3430887
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2035,0.45996555
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2040,0.5487613
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2045,0.6365439
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2050,0.7171499
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2055,0.8057629
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2060,0.9034346
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2065,1.0069089
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2070,1.1152234
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2075,1.2250765
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2080,1.3250052
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2085,1.4165165
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2090,1.5000658
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2095,1.5759931
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2100,1.6619624
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2015,0.000991484
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2020,0.009377809
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2025,0.02369115
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2030,0.040875564
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2035,0.061244166
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2040,0.08141003
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2045,0.1054669
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2050,0.13386762
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2055,0.16058117
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2060,0.18653659
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2065,0.21161695
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2070,0.2373575
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2075,0.264382
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2080,0.2916509
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2085,0.3200883
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2090,0.3500846
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2095,0.3809907
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2100,0.4004859
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2020,0.0025891
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2025,0.00836305
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2030,0.01589928
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2035,0.024978417
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2040,0.033884803
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2045,0.04407025
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2050,0.05529134
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2055,0.06803512
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2060,0.08249102
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2065,0.09857068
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2070,0.11613227
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2075,0.13496888
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2080,0.15378807
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2085,0.17307115
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2090,0.19296732
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2095,0.21288667
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2100,0.2301993
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2015,0.171997
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2020,0.483825
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2025,0.794575
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2030,1.0041511
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2035,1.1378847
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2040,1.151446
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2045,1.1323299
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2050,1.1039521
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2055,1.089747
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2060,1.0880292
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2065,1.0934904
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2070,1.0991617
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2075,1.1024192
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2080,1.1035228
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2085,1.0964704
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2090,1.0823749
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2095,1.0600237
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2100,1.0392096
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",1975,2.07769
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",1990,2.42422
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2005,3.25387
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2010,3.07796
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2015,2.97716
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2020,2.667828
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2025,2.247392
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2030,1.914761
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2035,1.6163006
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2040,1.5454226
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2045,1.492208
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2050,1.440032
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2055,1.4154873
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2060,1.4100153
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2065,1.4139435
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2070,1.4181722
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2075,1.4194944
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2080,1.4181515
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2085,1.4061951
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2090,1.3849537
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2095,1.3532033
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2100,1.3246977
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2015,0.0305994
"EJ","SSP5","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2020,0.079428
